year,date,time,experiment,site,plot,co2_ppm,n2o_ppm,ch4_ppm,nh3_ppm,temp_celsius
2023,5/9/2023,14:24:24,ncas,i02,2106,421.3,0.4,1.9,0,32
2023,5/9/2023,14:24:45,ncas,i02,2106,420.6,0.411,1.98,0,32
2023,5/9/2023,14:25:06,ncas,i02,2106,416.5,0.407,1.91,0,32
2023,5/9/2023,14:25:27,ncas,i02,2106,421.7,0.412,2,0,32
2023,5/9/2023,14:11:16,ncas,i02,2107,446.2,0.392,1.84,0,32
2023,5/9/2023,14:11:37,ncas,i02,2107,436,0.398,1.89,0,32
2023,5/9/2023,14:11:59,ncas,i02,2107,429,0.378,1.96,0,32
2023,5/9/2023,14:12:20,ncas,i02,2107,423.9,0.401,1.98,0,32
2023,5/9/2023,14:12:41,ncas,i02,2107,422.3,0.383,1.91,0,32
2023,5/9/2023,14:13:02,ncas,i02,2107,419.7,0.353,1.97,0,32
2023,5/9/2023,14:13:23,ncas,i02,2107,419.1,0.36,2.02,0,32
2023,5/9/2023,14:13:44,ncas,i02,2107,420.4,0.378,2.05,0,32
2023,5/9/2023,14:14:05,ncas,i02,2107,420.4,0.397,2.01,0,32
2023,5/9/2023,14:14:26,ncas,i02,2107,420.4,0.391,1.95,0,32
2023,5/9/2023,14:14:47,ncas,i02,2107,422.2,0.411,1.96,0,32
2023,5/9/2023,14:15:08,ncas,i02,2107,422.4,0.399,1.95,0,32
2023,5/9/2023,14:15:29,ncas,i02,2107,423.9,0.404,1.94,0,32
2023,5/9/2023,14:15:50,ncas,i02,2107,424.5,0.396,2.01,0,32
2023,5/9/2023,14:16:11,ncas,i02,2107,426.8,0.404,1.96,0,32
2023,5/9/2023,14:16:32,ncas,i02,2107,427.7,0.4,1.97,0,32
2023,5/9/2023,14:16:53,ncas,i02,2107,428.7,0.398,1.96,0,32
2023,5/9/2023,14:17:14,ncas,i02,2107,431.4,0.409,2.02,0,32
2023,5/9/2023,14:17:35,ncas,i02,2107,432.8,0.399,1.99,0,32
2023,5/9/2023,14:17:56,ncas,i02,2107,435.4,0.409,1.9,0,32
2023,5/9/2023,13:25:57,ncas,i02,2109,467.8,0.372,1.88,0,32
2023,5/9/2023,13:26:18,ncas,i02,2109,446.6,0.391,1.93,0,32
2023,5/9/2023,13:26:39,ncas,i02,2109,431.8,0.391,1.97,0,32
2023,5/9/2023,13:27:00,ncas,i02,2109,423.3,0.392,1.94,0,32
2023,5/9/2023,13:27:21,ncas,i02,2109,420.2,0.352,1.95,0,32
2023,5/9/2023,13:27:42,ncas,i02,2109,420.9,0.363,1.88,0,32
2023,5/9/2023,13:28:03,ncas,i02,2109,419.2,0.352,1.98,0,32
2023,5/9/2023,13:28:24,ncas,i02,2109,421.5,0.362,1.94,0,32
2023,5/9/2023,13:28:45,ncas,i02,2109,424.4,0.382,1.99,0,32
2023,5/9/2023,13:29:06,ncas,i02,2109,425.7,0.401,1.91,0,32
2023,5/9/2023,13:29:27,ncas,i02,2109,426.9,0.396,1.96,0,32
2023,5/9/2023,13:29:48,ncas,i02,2109,426.1,0.4,1.87,0,32
2023,5/9/2023,13:30:08,ncas,i02,2109,428.9,0.409,1.99,0,32
2023,5/9/2023,13:30:29,ncas,i02,2109,429.7,0.412,1.91,0.01,32
2023,5/9/2023,13:30:51,ncas,i02,2109,431.4,0.407,1.91,0,32
2023,5/9/2023,13:31:12,ncas,i02,2109,433.8,0.414,1.92,0,32
2023,5/9/2023,13:31:33,ncas,i02,2109,435.3,0.418,1.89,0,32
2023,5/9/2023,13:31:53,ncas,i02,2109,434.1,0.413,1.85,0,32
2023,5/9/2023,13:32:14,ncas,i02,2109,434,0.394,1.94,0,32
2023,5/9/2023,13:32:35,ncas,i02,2109,435.3,0.417,1.84,0,32
2023,5/9/2023,13:33:24,ncas,i02,2112,439.1,0.389,1.92,0,32
2023,5/9/2023,13:33:45,ncas,i02,2112,432.4,0.379,1.95,0,32
2023,5/9/2023,13:34:06,ncas,i02,2112,417.1,0.297,1.97,0,32
2023,5/9/2023,13:34:27,ncas,i02,2112,424.5,0.366,1.98,0,32
2023,5/9/2023,13:34:48,ncas,i02,2112,419.4,0.353,1.98,0,32
2023,5/9/2023,13:35:09,ncas,i02,2112,420.6,0.396,1.94,0,32
2023,5/9/2023,13:35:30,ncas,i02,2112,423.3,0.397,1.98,0,32
2023,5/9/2023,13:35:51,ncas,i02,2112,425.6,0.404,1.97,0,32
2023,5/9/2023,13:36:12,ncas,i02,2112,430.7,0.427,1.94,0,32
2023,5/9/2023,13:36:33,ncas,i02,2112,430.8,0.419,1.98,0,32
2023,5/9/2023,13:36:54,ncas,i02,2112,434,0.438,2.01,0,32
2023,5/9/2023,13:37:15,ncas,i02,2112,436.2,0.414,1.9,0,32
2023,5/9/2023,13:37:36,ncas,i02,2112,440.1,0.421,1.97,0,32
2023,5/9/2023,13:37:57,ncas,i02,2112,442.6,0.43,2.03,0,32
2023,5/9/2023,13:38:18,ncas,i02,2112,442.1,0.42,1.96,0,32
2023,5/9/2023,13:38:39,ncas,i02,2112,443.2,0.419,1.93,0,32
2023,5/9/2023,13:39:00,ncas,i02,2112,444.2,0.415,2.01,0,32
2023,5/9/2023,13:39:21,ncas,i02,2112,444.8,0.388,1.89,0,32
2023,5/9/2023,13:39:42,ncas,i02,2112,445.9,0.398,1.93,0,32
2023,5/9/2023,13:40:03,ncas,i02,2112,451.2,0.406,1.94,0,32
2023,5/9/2023,13:41:09,ncas,i02,2201,449.8,0.374,1.9,0,32
2023,5/9/2023,13:41:30,ncas,i02,2201,436.2,0.398,1.88,0,32
2023,5/9/2023,13:41:51,ncas,i02,2201,428.3,0.413,1.91,0,32
2023,5/9/2023,13:42:12,ncas,i02,2201,425.5,0.409,1.92,0,32
2023,5/9/2023,13:42:33,ncas,i02,2201,427.1,0.419,1.95,0,32
2023,5/9/2023,13:42:54,ncas,i02,2201,425.3,0.402,2,0,32
2023,5/9/2023,13:43:15,ncas,i02,2201,431.7,0.398,1.97,0,32
2023,5/9/2023,13:43:36,ncas,i02,2201,434.7,0.385,1.9,0,32
2023,5/9/2023,13:43:57,ncas,i02,2201,439.3,0.395,2.04,0,32
2023,5/9/2023,13:44:18,ncas,i02,2201,443.8,0.394,1.96,0,32
2023,5/9/2023,13:44:39,ncas,i02,2201,445.8,0.396,1.97,0,32
2023,5/9/2023,13:45:00,ncas,i02,2201,447.8,0.388,1.94,0,32
2023,5/9/2023,13:45:21,ncas,i02,2201,449.2,0.385,1.98,0,32
2023,5/9/2023,13:45:43,ncas,i02,2201,451.2,0.386,2,0,32
2023,5/9/2023,13:46:04,ncas,i02,2201,452.3,0.383,1.98,0,32
2023,5/9/2023,13:46:25,ncas,i02,2201,456.5,0.403,1.95,0,32
2023,5/9/2023,13:46:46,ncas,i02,2201,457.3,0.388,2,0,32
2023,5/9/2023,13:47:07,ncas,i02,2201,459.6,0.404,1.95,0,32
2023,5/9/2023,13:47:28,ncas,i02,2201,462,0.389,1.9,0,32
2023,5/9/2023,13:47:49,ncas,i02,2201,463.1,0.386,2.01,0,32
2023,5/9/2023,13:48:46,ncas,i02,2202,458.4,0.382,1.94,0,32
2023,5/9/2023,13:49:07,ncas,i02,2202,442,0.408,1.94,0,32
2023,5/9/2023,13:49:28,ncas,i02,2202,438.9,0.416,1.97,0,32
2023,5/9/2023,13:49:49,ncas,i02,2202,430.7,0.407,1.96,0,32
2023,5/9/2023,13:50:10,ncas,i02,2202,427.6,0.405,1.87,0,32
2023,5/9/2023,13:50:31,ncas,i02,2202,429.4,0.407,1.95,0,32
2023,5/9/2023,13:50:52,ncas,i02,2202,433.6,0.4,1.99,0,32
2023,5/9/2023,13:51:13,ncas,i02,2202,436.8,0.39,2.02,0,32
2023,5/9/2023,13:51:34,ncas,i02,2202,438.4,0.38,1.92,0,32
2023,5/9/2023,13:51:55,ncas,i02,2202,444.9,0.407,1.99,0,32
2023,5/9/2023,13:52:16,ncas,i02,2202,447.8,0.382,1.95,0,32
2023,5/9/2023,13:52:37,ncas,i02,2202,451.7,0.401,1.98,0,32
2023,5/9/2023,13:52:58,ncas,i02,2202,453.3,0.399,1.94,0,32
2023,5/9/2023,13:53:19,ncas,i02,2202,455.4,0.392,1.96,0,32
2023,5/9/2023,13:53:40,ncas,i02,2202,458.6,0.388,1.92,0,32
2023,5/9/2023,13:54:01,ncas,i02,2202,460.6,0.391,1.96,0,32
2023,5/9/2023,13:54:22,ncas,i02,2202,462.3,0.399,1.96,0,32
2023,5/9/2023,13:54:43,ncas,i02,2202,460.9,0.389,1.91,0,32
2023,5/9/2023,13:55:04,ncas,i02,2202,461.6,0.371,1.89,0,32
2023,5/9/2023,13:55:25,ncas,i02,2202,463.3,0.38,1.89,0,32
2023,5/9/2023,13:56:06,ncas,i02,2203,462.4,0.394,1.92,0,32
2023,5/9/2023,13:56:27,ncas,i02,2203,441.9,0.371,1.93,0,32
2023,5/9/2023,13:56:48,ncas,i02,2203,425.9,0.359,1.94,0,32
2023,5/9/2023,13:57:09,ncas,i02,2203,428.1,0.388,1.95,0,32
2023,5/9/2023,13:57:30,ncas,i02,2203,425.6,0.415,1.95,0,32
2023,5/9/2023,13:57:51,ncas,i02,2203,425.2,0.428,1.97,0,32
2023,5/9/2023,13:58:12,ncas,i02,2203,425.1,0.435,1.96,0,32
2023,5/9/2023,13:58:33,ncas,i02,2203,425.6,0.412,1.98,0.01,32
2023,5/9/2023,13:58:54,ncas,i02,2203,424.2,0.409,1.96,0,32
2023,5/9/2023,13:59:14,ncas,i02,2203,424.7,0.401,1.9,0,32
2023,5/9/2023,13:59:35,ncas,i02,2203,424.1,0.397,1.95,0,32
2023,5/9/2023,13:59:57,ncas,i02,2203,425.6,0.398,1.89,0,32
2023,5/9/2023,14:00:18,ncas,i02,2203,424.8,0.4,1.94,0,32
2023,5/9/2023,14:00:38,ncas,i02,2203,424.1,0.387,2,0,32
2023,5/9/2023,14:01:00,ncas,i02,2203,422.7,0.382,1.89,0,32
2023,5/9/2023,14:01:21,ncas,i02,2203,425,0.391,1.93,0,32
2023,5/9/2023,14:01:41,ncas,i02,2203,424.9,0.398,1.96,0,32
2023,5/9/2023,14:02:03,ncas,i02,2203,425.1,0.376,1.96,0,32
2023,5/9/2023,14:02:24,ncas,i02,2203,423.6,0.372,1.95,0,32
2023,5/9/2023,14:02:44,ncas,i02,2203,426.2,0.384,1.9,0,32
2023,5/9/2023,14:03:37,ncas,i02,2204,425.3,0.375,1.93,0,32
2023,5/9/2023,14:03:58,ncas,i02,2204,422.1,0.368,1.98,0,32
2023,5/9/2023,14:04:19,ncas,i02,2204,419.6,0.356,1.94,0,32
2023,5/9/2023,14:04:40,ncas,i02,2204,422.9,0.379,1.99,0,32
2023,5/9/2023,14:05:01,ncas,i02,2204,422.9,0.399,1.89,0,32
2023,5/9/2023,14:05:22,ncas,i02,2204,425.3,0.41,1.91,0.03,32
2023,5/9/2023,14:05:43,ncas,i02,2204,426.8,0.419,1.93,0,32
2023,5/9/2023,14:06:04,ncas,i02,2204,425.2,0.394,1.87,0,32
2023,5/9/2023,14:06:25,ncas,i02,2204,428.1,0.404,1.93,0.02,32
2023,5/9/2023,14:06:46,ncas,i02,2204,430,0.416,1.93,0,32
2023,5/9/2023,14:07:07,ncas,i02,2204,432.5,0.428,1.9,0,32
2023,5/9/2023,14:07:29,ncas,i02,2204,432.7,0.399,1.92,0,32
2023,5/9/2023,14:07:50,ncas,i02,2204,437,0.426,1.93,0.01,32
2023,5/9/2023,14:08:11,ncas,i02,2204,436.5,0.42,1.87,0,32
2023,5/9/2023,14:08:32,ncas,i02,2204,436.3,0.416,1.92,0,32
2023,5/9/2023,14:08:53,ncas,i02,2204,435.8,0.396,1.89,0,32
2023,5/9/2023,14:09:14,ncas,i02,2204,438.9,0.407,1.88,0,32
2023,5/9/2023,14:09:35,ncas,i02,2204,441.5,0.403,1.93,0,32
2023,5/9/2023,14:09:56,ncas,i02,2204,444.5,0.419,1.9,0,32
2023,5/9/2023,14:10:17,ncas,i02,2204,444.7,0.408,1.95,0,32
2023,5/9/2023,12:55:32,ncas,i02,2205,459.8,0.422,1.92,0,32
2023,5/9/2023,12:55:53,ncas,i02,2205,440.9,0.386,1.9,0,32
2023,5/9/2023,12:56:15,ncas,i02,2205,437.4,0.357,1.97,0,32
2023,5/9/2023,12:56:36,ncas,i02,2205,427.8,0.358,1.94,0,32
2023,5/9/2023,12:56:57,ncas,i02,2205,424.1,0.37,1.99,0,32
2023,5/9/2023,12:57:18,ncas,i02,2205,423.2,0.363,1.96,0,32
2023,5/9/2023,12:57:39,ncas,i02,2205,427.9,0.383,1.98,0,32
2023,5/9/2023,12:58:00,ncas,i02,2205,430.1,0.392,1.97,0,32
2023,5/9/2023,12:58:21,ncas,i02,2205,430.5,0.385,1.93,0,32
2023,5/9/2023,12:58:42,ncas,i02,2205,434.6,0.401,1.93,0,32
2023,5/9/2023,12:59:03,ncas,i02,2205,435.6,0.404,1.99,0,32
2023,5/9/2023,12:59:24,ncas,i02,2205,435.7,0.417,1.87,0,32
2023,5/9/2023,12:59:45,ncas,i02,2205,438.7,0.421,1.93,0,32
2023,5/9/2023,13:00:06,ncas,i02,2205,437.1,0.42,1.96,0,32
2023,5/9/2023,13:00:27,ncas,i02,2205,439.8,0.427,1.96,0,32
2023,5/9/2023,13:00:48,ncas,i02,2205,440.2,0.423,1.98,0,32
2023,5/9/2023,13:01:09,ncas,i02,2205,441.6,0.43,1.97,0,32
2023,5/9/2023,13:01:30,ncas,i02,2205,444,0.417,1.92,0,32
2023,5/9/2023,13:01:51,ncas,i02,2205,441.5,0.419,1.91,0,32
2023,5/9/2023,13:02:13,ncas,i02,2205,445.5,0.436,1.92,0,32
2023,5/9/2023,12:48:02,ncas,i02,2206,471.2,0.383,1.89,0,32
2023,5/9/2023,12:48:23,ncas,i02,2206,448.6,0.38,1.91,0,32
2023,5/9/2023,12:48:44,ncas,i02,2206,438,0.404,1.88,0,32
2023,5/9/2023,12:49:05,ncas,i02,2206,431.3,0.394,1.96,0,32
2023,5/9/2023,12:49:26,ncas,i02,2206,438.3,0.362,1.95,0,32
2023,5/9/2023,12:49:47,ncas,i02,2206,432.4,0.34,1.87,0,32
2023,5/9/2023,12:50:08,ncas,i02,2206,427.2,0.334,1.92,0,32
2023,5/9/2023,12:50:28,ncas,i02,2206,425,0.34,1.9,0,32
2023,5/9/2023,12:50:49,ncas,i02,2206,426.9,0.369,1.89,0,32
2023,5/9/2023,12:51:10,ncas,i02,2206,431.5,0.368,1.88,0,32
2023,5/9/2023,12:51:31,ncas,i02,2206,433.6,0.396,1.95,0,32
2023,5/9/2023,12:51:52,ncas,i02,2206,437.6,0.398,1.91,0,32
2023,5/9/2023,12:52:13,ncas,i02,2206,441.3,0.407,1.94,0,32
2023,5/9/2023,12:52:34,ncas,i02,2206,443.3,0.398,1.89,0,32
2023,5/9/2023,12:52:55,ncas,i02,2206,446.2,0.409,1.94,0,32
2023,5/9/2023,12:53:16,ncas,i02,2206,448.6,0.412,1.89,0,32
2023,5/9/2023,12:53:37,ncas,i02,2206,450.2,0.416,1.97,0,32
2023,5/9/2023,12:53:58,ncas,i02,2206,452.6,0.425,1.93,0,32
2023,5/9/2023,12:54:19,ncas,i02,2206,456.2,0.415,1.87,0,32
2023,5/9/2023,12:54:40,ncas,i02,2206,458.1,0.434,1.92,0,32
2023,5/9/2023,13:18:27,ncas,i02,2207,463.8,0.406,1.95,0,32
2023,5/9/2023,13:18:48,ncas,i02,2207,443,0.415,1.96,0,32
2023,5/9/2023,13:19:09,ncas,i02,2207,430.3,0.405,2,0,32
2023,5/9/2023,13:19:30,ncas,i02,2207,425,0.394,1.97,0,32
2023,5/9/2023,13:19:51,ncas,i02,2207,421.5,0.378,1.97,0.02,32
2023,5/9/2023,13:20:12,ncas,i02,2207,421.3,0.352,1.98,0,32
2023,5/9/2023,13:20:33,ncas,i02,2207,425.2,0.351,1.96,0,32
2023,5/9/2023,13:20:54,ncas,i02,2207,429.1,0.338,1.97,0,32
2023,5/9/2023,13:21:15,ncas,i02,2207,431.2,0.336,1.94,0,32
2023,5/9/2023,13:21:36,ncas,i02,2207,436.3,0.349,2,0,32
2023,5/9/2023,13:21:57,ncas,i02,2207,438.7,0.338,1.94,0,32
2023,5/9/2023,13:22:18,ncas,i02,2207,440.6,0.324,1.9,0,32
2023,5/9/2023,13:22:39,ncas,i02,2207,443.3,0.347,1.96,0,32
2023,5/9/2023,13:23:00,ncas,i02,2207,446.8,0.337,1.94,0,32
2023,5/9/2023,13:23:21,ncas,i02,2207,449.3,0.338,1.91,0,32
2023,5/9/2023,13:23:42,ncas,i02,2207,454.6,0.335,1.91,0,32
2023,5/9/2023,13:24:03,ncas,i02,2207,456.6,0.336,1.93,0,32
2023,5/9/2023,13:24:24,ncas,i02,2207,458.7,0.329,1.95,0,32
2023,5/9/2023,13:24:45,ncas,i02,2207,462.1,0.347,1.89,0,32
2023,5/9/2023,13:25:06,ncas,i02,2207,464.9,0.347,1.89,0,32
2023,5/9/2023,13:10:55,ncas,i02,2208,459.1,0.4,1.91,0,32
2023,5/9/2023,13:11:16,ncas,i02,2208,440,0.403,1.99,0,32
2023,5/9/2023,13:11:37,ncas,i02,2208,426.9,0.403,1.92,0,32
2023,5/9/2023,13:11:58,ncas,i02,2208,420.1,0.381,2.03,0,32
2023,5/9/2023,13:12:19,ncas,i02,2208,422.3,0.368,1.98,0,32
2023,5/9/2023,13:12:40,ncas,i02,2208,425.2,0.359,1.91,0,32
2023,5/9/2023,13:13:01,ncas,i02,2208,426.5,0.351,1.88,0,32
2023,5/9/2023,13:13:22,ncas,i02,2208,431,0.368,1.92,0.01,32
2023,5/9/2023,13:13:43,ncas,i02,2208,433.8,0.381,1.96,0,32
2023,5/9/2023,13:14:04,ncas,i02,2208,436.9,0.354,1.98,0,32
2023,5/9/2023,13:14:25,ncas,i02,2208,441.6,0.375,1.91,0,32
2023,5/9/2023,13:14:46,ncas,i02,2208,442.2,0.376,1.92,0,32
2023,5/9/2023,13:15:07,ncas,i02,2208,445.1,0.388,1.94,0,32
2023,5/9/2023,13:15:28,ncas,i02,2208,447.6,0.389,1.94,0,32
2023,5/9/2023,13:15:49,ncas,i02,2208,450,0.411,1.97,0,32
2023,5/9/2023,13:16:10,ncas,i02,2208,451.6,0.384,1.91,0,32
2023,5/9/2023,13:16:31,ncas,i02,2208,454.7,0.389,1.95,0,32
2023,5/9/2023,13:16:52,ncas,i02,2208,458,0.395,1.98,0,32
2023,5/9/2023,13:17:13,ncas,i02,2208,460.5,0.403,1.98,0,32
2023,5/9/2023,13:17:34,ncas,i02,2208,460.2,0.384,1.91,0,32
2023,5/9/2023,13:03:16,ncas,i02,2210,447.5,0.39,2.01,0,32
2023,5/9/2023,13:03:37,ncas,i02,2210,437.1,0.403,1.98,0,32
2023,5/9/2023,13:03:58,ncas,i02,2210,424.1,0.364,1.98,0,32
2023,5/9/2023,13:04:19,ncas,i02,2210,419.8,0.357,1.96,0,32
2023,5/9/2023,13:04:40,ncas,i02,2210,417.9,0.355,1.95,0,32
2023,5/9/2023,13:05:01,ncas,i02,2210,421.7,0.369,1.89,0,32
2023,5/9/2023,13:05:22,ncas,i02,2210,426.6,0.376,2.05,0.02,32
2023,5/9/2023,13:05:43,ncas,i02,2210,432.2,0.393,1.95,0,32
2023,5/9/2023,13:06:04,ncas,i02,2210,435.1,0.392,1.95,0,32
2023,5/9/2023,13:06:25,ncas,i02,2210,437.9,0.395,1.89,0,32
2023,5/9/2023,13:06:46,ncas,i02,2210,440.6,0.415,2,0,32
2023,5/9/2023,13:07:07,ncas,i02,2210,443,0.414,1.95,0,32
2023,5/9/2023,13:07:28,ncas,i02,2210,444.5,0.419,1.93,0,32
2023,5/9/2023,13:07:49,ncas,i02,2210,445,0.429,1.92,0,32
2023,5/9/2023,13:08:10,ncas,i02,2210,447.3,0.431,1.89,0,32
2023,5/9/2023,13:08:31,ncas,i02,2210,448.6,0.432,1.92,0,32
2023,5/9/2023,13:08:52,ncas,i02,2210,451,0.419,1.93,0,32
2023,5/9/2023,13:09:13,ncas,i02,2210,454.7,0.435,1.91,0,32
2023,5/9/2023,13:09:34,ncas,i02,2210,454.6,0.418,1.89,0,32
2023,5/9/2023,13:09:55,ncas,i02,2210,455.3,0.423,1.97,0,32
2023,5/9/2023,12:02:24,ncas,i02,2301,454.3,0.396,1.89,0,30
2023,5/9/2023,12:02:44,ncas,i02,2301,441.3,0.401,1.86,0,30
2023,5/9/2023,12:03:06,ncas,i02,2301,433.2,0.382,1.95,0,30
2023,5/9/2023,12:03:27,ncas,i02,2301,432.4,0.422,1.88,0,31
2023,5/9/2023,12:03:48,ncas,i02,2301,427.6,0.399,1.94,0,31
2023,5/9/2023,12:04:09,ncas,i02,2301,429.6,0.382,1.9,0,31
2023,5/9/2023,12:04:30,ncas,i02,2301,436,0.367,1.98,0,31
2023,5/9/2023,12:04:51,ncas,i02,2301,439.9,0.381,1.9,0,31
2023,5/9/2023,12:05:12,ncas,i02,2301,440.3,0.36,1.91,0,31
2023,5/9/2023,12:05:33,ncas,i02,2301,445.8,0.357,1.9,0,31
2023,5/9/2023,12:05:54,ncas,i02,2301,451.2,0.378,1.97,0,31
2023,5/9/2023,12:06:15,ncas,i02,2301,456.3,0.369,1.89,0,31
2023,5/9/2023,12:06:36,ncas,i02,2301,459,0.361,1.93,0,31
2023,5/9/2023,12:06:57,ncas,i02,2301,463.5,0.371,1.91,0,30
2023,5/9/2023,12:07:18,ncas,i02,2301,471.7,0.394,1.93,0,31
2023,5/9/2023,12:07:39,ncas,i02,2301,473.9,0.385,1.95,0,31
2023,5/9/2023,12:08:00,ncas,i02,2301,478.3,0.381,1.84,0,31
2023,5/9/2023,12:08:21,ncas,i02,2301,482.4,0.389,1.94,0,31
2023,5/9/2023,12:08:42,ncas,i02,2301,484,0.372,1.92,0,31
2023,5/9/2023,12:09:03,ncas,i02,2301,488.6,0.391,1.83,0,31
2023,5/9/2023,12:10:02,ncas,i02,2302,489.8,0.385,1.89,0,31
2023,5/9/2023,12:10:23,ncas,i02,2302,464.5,0.419,1.94,0,31
2023,5/9/2023,12:10:44,ncas,i02,2302,439.2,0.418,2.01,0,31
2023,5/9/2023,12:11:05,ncas,i02,2302,429.2,0.392,1.89,0,31
2023,5/9/2023,12:11:26,ncas,i02,2302,428.6,0.374,1.98,0,31
2023,5/9/2023,12:11:47,ncas,i02,2302,430.6,0.374,1.96,0,31
2023,5/9/2023,12:12:08,ncas,i02,2302,432.2,0.364,1.91,0,31
2023,5/9/2023,12:12:29,ncas,i02,2302,436.8,0.359,1.97,0,31
2023,5/9/2023,12:12:50,ncas,i02,2302,441,0.357,1.99,0,31
2023,5/9/2023,12:13:11,ncas,i02,2302,441.9,0.367,1.92,0,31
2023,5/9/2023,12:13:32,ncas,i02,2302,446.8,0.353,1.9,0,31
2023,5/9/2023,12:13:53,ncas,i02,2302,449.8,0.356,1.95,0,31
2023,5/9/2023,12:14:14,ncas,i02,2302,454.1,0.368,1.88,0,31
2023,5/9/2023,12:14:35,ncas,i02,2302,457.5,0.362,1.95,0,31
2023,5/9/2023,12:14:56,ncas,i02,2302,465.1,0.391,1.89,0,31
2023,5/9/2023,12:15:17,ncas,i02,2302,466.9,0.392,1.92,0,31
2023,5/9/2023,12:15:38,ncas,i02,2302,475.2,0.386,1.92,0,31
2023,5/9/2023,12:15:59,ncas,i02,2302,476.2,0.373,1.89,0,31
2023,5/9/2023,12:16:20,ncas,i02,2302,481.5,0.394,1.94,0,31
2023,5/9/2023,12:16:41,ncas,i02,2302,485.7,0.397,1.89,0,31
2023,5/9/2023,12:17:46,ncas,i02,2305,489.4,0.4,1.93,0,31
2023,5/9/2023,12:18:07,ncas,i02,2305,458.2,0.404,1.91,0,31
2023,5/9/2023,12:18:29,ncas,i02,2305,441.5,0.416,1.91,0,31
2023,5/9/2023,12:18:50,ncas,i02,2305,430.3,0.366,1.91,0,31
2023,5/9/2023,12:19:11,ncas,i02,2305,428.5,0.357,1.94,0,31
2023,5/9/2023,12:19:32,ncas,i02,2305,431,0.357,1.95,0,31
2023,5/9/2023,12:19:53,ncas,i02,2305,436.3,0.364,1.92,0,31
2023,5/9/2023,12:20:14,ncas,i02,2305,439.5,0.363,2.01,0,31
2023,5/9/2023,12:20:35,ncas,i02,2305,446.7,0.356,1.88,0,31
2023,5/9/2023,12:20:56,ncas,i02,2305,453.1,0.357,1.89,0,31
2023,5/9/2023,12:21:17,ncas,i02,2305,458.9,0.373,1.93,0,31
2023,5/9/2023,12:21:38,ncas,i02,2305,466.6,0.387,1.87,0,31
2023,5/9/2023,12:21:59,ncas,i02,2305,471.1,0.387,1.85,0,31
2023,5/9/2023,12:22:20,ncas,i02,2305,473.5,0.378,1.93,0,31
2023,5/9/2023,12:22:41,ncas,i02,2305,476.9,0.385,1.87,0,31
2023,5/9/2023,12:23:02,ncas,i02,2305,477.9,0.388,1.96,0,31
2023,5/9/2023,12:23:23,ncas,i02,2305,482.1,0.398,1.89,0,31
2023,5/9/2023,12:23:44,ncas,i02,2305,481.2,0.378,1.89,0,31
2023,5/9/2023,12:24:05,ncas,i02,2305,484.9,0.392,1.83,0,31
2023,5/9/2023,12:24:28,ncas,i02,2305,489.6,0.397,1.93,0,31
2023,5/9/2023,12:25:22,ncas,i02,2306,491.3,0.376,1.91,0,31
2023,5/9/2023,12:25:43,ncas,i02,2306,460.3,0.413,1.95,0,31
2023,5/9/2023,12:26:04,ncas,i02,2306,435,0.398,2.01,0,31
2023,5/9/2023,12:26:25,ncas,i02,2306,426.3,0.35,1.99,0,31
2023,5/9/2023,12:26:46,ncas,i02,2306,426,0.358,1.91,0,31
2023,5/9/2023,12:27:07,ncas,i02,2306,423.3,0.351,1.94,0,31
2023,5/9/2023,12:27:28,ncas,i02,2306,424.4,0.34,1.95,0,31
2023,5/9/2023,12:27:49,ncas,i02,2306,426.5,0.363,1.93,0,31
2023,5/9/2023,12:28:10,ncas,i02,2306,424.5,0.363,1.93,0,31
2023,5/9/2023,12:28:31,ncas,i02,2306,425,0.371,1.92,0,31
2023,5/9/2023,12:28:52,ncas,i02,2306,427.8,0.392,1.97,0,31
2023,5/9/2023,12:29:13,ncas,i02,2306,428.6,0.396,1.91,0,31
2023,5/9/2023,12:29:34,ncas,i02,2306,430.3,0.392,1.95,0,31
2023,5/9/2023,12:29:56,ncas,i02,2306,433,0.411,1.89,0,31
2023,5/9/2023,12:30:17,ncas,i02,2306,433.4,0.404,1.94,0,32
2023,5/9/2023,12:30:38,ncas,i02,2306,432.2,0.426,1.93,0,31
2023,5/9/2023,12:30:59,ncas,i02,2306,434.4,0.411,1.91,0,32
2023,5/9/2023,12:31:20,ncas,i02,2306,433.3,0.42,1.9,0,31
2023,5/9/2023,12:31:41,ncas,i02,2306,435.1,0.422,1.88,0,31
2023,5/9/2023,12:32:02,ncas,i02,2306,440.6,0.433,1.9,0,32
2023,5/9/2023,12:32:53,ncas,i02,2307,440,0.418,1.9,0,31
2023,5/9/2023,12:33:14,ncas,i02,2307,427.4,0.38,1.89,0,31
2023,5/9/2023,12:33:35,ncas,i02,2307,418.8,0.358,1.98,0,32
2023,5/9/2023,12:33:56,ncas,i02,2307,415.5,0.353,1.94,0,32
2023,5/9/2023,12:34:17,ncas,i02,2307,417.2,0.365,1.96,0,32
2023,5/9/2023,12:34:38,ncas,i02,2307,424.9,0.37,1.9,0,32
2023,5/9/2023,12:34:59,ncas,i02,2307,432.3,0.403,1.91,0,32
2023,5/9/2023,12:35:20,ncas,i02,2307,438.3,0.409,1.89,0,32
2023,5/9/2023,12:35:41,ncas,i02,2307,441.6,0.421,1.87,0,32
