"experiment","site","year","plot","treatment name","information","value","date","time","co2_ppm","n2o_ppm","ch4_ppm","nh3_ppm","temp_celsius","...12"
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 12:24:48,437.9,0.314,2.01,0,38,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 12:25:09,441.7,0.334,2.24,0,39,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 12:25:30,450.1,0.357,2.24,0,38,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 12:25:51,450.5,0.358,2.42,0,38,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 12:26:12,453.1,0.358,2.02,0,38,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 12:26:33,454.4,0.331,2.25,0,39,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 12:26:54,450.9,0.346,2.18,0,38,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 12:27:15,455.1,0.348,2.32,0,38,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:00:18,445.4,0.318,2.42,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:00:39,414.1,0.298,2.37,0.02,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:01:00,397.7,0.29,2.33,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:01:21,399.9,0.31,2.21,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:01:42,400.6,0.32,2.4,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:02:03,402.2,0.295,2.4,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:02:24,407.9,0.306,2.44,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:02:45,412.5,0.287,2.43,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:03:06,418.1,0.313,2.41,0.03,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:03:26,418.4,0.307,2.38,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:03:47,419.4,0.299,2.4,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:04:08,424.2,0.302,2.5,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:04:29,426.3,0.311,2.4,0.02,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:04:50,426.7,0.301,2.43,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:05:11,430.8,0.307,2.37,0.07,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:05:32,432.3,0.311,2.4,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:05:52,434.7,0.31,2.46,0,37,NA
"orei_manure","rosemount","2021","204","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 12:06:13,438.3,0.313,2.4,0,37,NA
"orei_manure","rosemount","2021","211","fertManure_cutFall","N fertilizer rate","88 kg N ha",NA,NA,NA,NA,NA,NA,NA,NA
"orei_manure","rosemount","2021","212","fertCommercial_cutFall","N fertilizer rate","70 kg N ha",NA,NA,NA,NA,NA,NA,NA,NA
"orei_manure","rosemount","2021","214","fertControl_cutFall","N fertilizer rate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:29:52,546.4,0.351,1.87,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:30:13,513.9,0.335,1.77,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:30:34,503.9,0.391,1.96,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:30:55,498.6,0.378,1.84,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:31:16,497.5,0.36,1.87,0.03,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:31:37,500.1,0.344,1.92,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:31:58,505.8,0.326,2.03,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:32:18,514.6,0.334,1.75,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:32:39,519.8,0.335,1.96,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:33:00,528,0.33,1.92,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:33:21,537.6,0.389,2.02,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:33:42,547.6,0.373,1.84,0.03,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:34:03,558,0.403,1.89,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:34:24,563.4,0.341,1.99,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:34:44,571.1,0.315,1.83,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:35:05,578.4,0.373,1.95,0,30,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-05,1899-12-31 11:35:26,589.1,0.326,1.87,0.01,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:12:03,566.7,0.364,2.61,0.21,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:12:24,554.8,0.363,2.45,0.16,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:12:44,524.5,0.371,2.57,0.09,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:13:06,506.8,0.383,2.43,0.09,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:13:26,500.1,0.375,2.49,0.15,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:13:47,503.7,0.383,2.51,0.04,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:14:08,509.6,0.415,2.47,0.05,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:14:29,516.8,0.378,2.51,0.1,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:14:50,526.3,0.372,2.43,0.04,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:15:11,537.6,0.366,2.42,0.16,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:15:33,549.1,0.386,2.45,0.15,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:15:54,560.9,0.398,2.47,0.14,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:16:14,570.5,0.397,2.52,0.12,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:16:36,580.4,0.379,2.46,0.06,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:16:57,590.4,0.393,2.43,0.09,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:17:17,601.7,0.393,2.55,0.1,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-22,1899-12-31 11:17:38,611,0.392,2.43,0.14,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:24:12,547.7,0.281,1.72,1.98,33,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:24:33,508.3,0.333,1.94,0.63,33,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:24:53,488.4,0.327,1.68,0.11,33,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:25:14,493,0.373,1.99,0,33,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:25:35,496.9,0.341,1.84,0,33,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:25:56,503,0.342,1.98,0.02,33,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:26:17,515.8,0.358,1.67,0,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:26:38,520,0.33,1.8,0,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:26:59,528.4,0.358,2.27,0,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:27:20,532.3,0.337,2.12,0,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:27:41,541.2,0.353,1.79,0,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:28:02,543.8,0.347,2.23,0.03,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:28:23,551.1,0.352,2.16,0,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:28:43,558.8,0.347,2.01,0,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:29:04,561,0.326,2.05,0,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:29:25,564.1,0.32,1.97,0.07,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-08,1899-12-31 14:29:46,573.6,0.341,2.14,0,34,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:51:14,494.8,0.4,2.31,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:51:35,486.6,0.391,2.23,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:51:56,459.9,0.412,2.23,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:52:17,442.8,0.4,2.21,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:52:38,444.1,0.419,2.24,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:52:59,441.2,0.391,2.26,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:53:20,439,0.396,2.2,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:53:41,441.6,0.414,2.19,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:54:02,444.3,0.401,2.25,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:54:23,446.8,0.405,2.24,0,32,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:54:43,452.5,0.437,2.19,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:55:04,455.7,0.394,2.19,0,32,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:55:25,460.5,0.4,2.16,0,32,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:55:46,463.3,0.394,2.2,0,32,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:56:07,470.1,0.417,2.22,0,32,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:56:28,474,0.407,2.23,0,32,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:56:49,475.1,0.389,2.23,0,32,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-07-16,1899-12-31 10:57:10,482.1,0.415,2.18,0,32,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:16:35,537.7,0.298,2.41,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:16:56,548.6,0.281,2.42,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:17:17,553.8,0.285,2.48,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:17:38,560.7,0.329,2.43,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:17:59,561.6,0.307,2.36,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:18:20,560.9,0.325,2.36,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:18:41,561.9,0.298,2.41,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:19:02,564.3,0.287,2.42,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:19:23,564.1,0.297,2.52,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:19:43,561.8,0.279,2.34,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:20:04,560.8,0.276,2.34,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:20:25,560,0.289,2.36,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:24:14,550.9,0.234,2.21,1.94,37,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:24:35,503.8,0.211,2.15,0.41,37,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:24:56,496.2,0.308,2.26,0,38,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:25:17,494.3,0.314,2.35,0,38,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:25:38,495.8,0.318,2.3,0,38,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:25:59,496.5,0.326,2.39,0,38,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:26:20,495.5,0.3,2.35,0,38,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:26:42,500,0.319,2.33,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:27:03,501.9,0.334,2.33,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:27:24,502,0.303,2.43,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:27:45,505.6,0.302,2.43,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:28:06,503.7,0.274,2.37,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-08-10,1899-12-31 13:28:27,498.7,0.236,2.32,0,39,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:49:04,451.3,0.388,1.97,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:49:25,445.2,0.402,1.8,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:49:46,432,0.412,1.94,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:50:07,422,0.409,1.84,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:50:28,422.2,0.387,1.82,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:50:49,426.6,0.401,1.85,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:51:10,429.5,0.408,1.85,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:51:30,434,0.416,1.82,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:51:51,436.2,0.397,1.84,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:52:12,440.5,0.395,1.84,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:52:33,443.4,0.411,1.85,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:52:54,444.5,0.407,1.89,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:53:15,448,0.408,1.86,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:53:36,449.7,0.396,1.86,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:53:56,452.9,0.404,1.9,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:54:17,457.4,0.419,1.83,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-14,1899-12-31 12:54:38,457,0.404,1.87,0,21,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:32:15,447,0.454,2,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:32:36,450.9,0.431,1.98,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:32:57,436.2,0.401,2.07,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:33:18,426.2,0.427,1.97,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:33:39,420.9,0.413,2.07,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:34:00,421.3,0.42,1.96,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:34:20,423.5,0.434,2.09,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:34:41,425.9,0.44,1.98,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:35:02,428.1,0.435,2.01,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:35:23,430.6,0.449,2.02,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:35:44,431.7,0.434,1.98,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:36:05,431.7,0.426,2.04,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:36:26,435.3,0.44,2.15,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:36:46,434.5,0.417,1.99,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:37:07,440.6,0.434,1.95,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:37:28,442.8,0.429,2.06,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:37:49,446.1,0.442,2.12,0,26,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:38:10,446.7,0.448,2.05,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-10-25,1899-12-31 16:38:31,448,0.454,2.04,0,25,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:11:29,799.1,0.369,2.1,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:11:50,789.1,0.38,2.11,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:12:11,717.2,0.315,2.09,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:12:32,680.3,0.381,2.11,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:12:53,661.8,0.335,2.03,0.05,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:13:14,652.8,0.327,2.01,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:13:35,656.1,0.383,2.09,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:13:55,670.8,0.342,1.95,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:14:16,686.1,0.342,2.13,0,31,NA
"orei_manure","rosemount","2021","301","fertManure_cutNone","N fertilizer rate","88 kg N ha",2021-04-29,1899-12-31 14:14:37,705.1,0.349,2.07,0,31,NA
