"experiment","site","plot","date","ch4.e.gmd"
"eddyflux","i10","57","2022-10-21",0.00111165622592885
"eddyflux","i10","57","2023-05-08",0.00459103493474431
"eddyflux","i10","57","2023-05-25",-0.000789507172450809
"eddyflux","i10","57","2023-06-09",-0.00246273586912556
"eddyflux","i10","57","2023-06-20",0.00419460845989381
"eddyflux","i10","57","2023-07-06",0.00355278227602838
"eddyflux","i10","57","2023-07-17",-0.00465809231745947
"eddyflux","i10","57","2023-08-15",-0.0027874183166449
"eddyflux","i10","57","2023-08-30",-0.00155671434109176
"eddyflux","i10","57","2023-09-12",0.00670969287477863
"eddyflux","i10","57","2023-10-02",-0.00344001200766747
"eddyflux","i10","57","2023-10-23",0.00659622654138501
"eddyflux","i10","57","2024-05-29",-0.0015914587847405
"eddyflux","i10","57","2024-06-10",-0.00167294778969267
"eddyflux","i10","57","2024-06-27",0.00251169099332752
"eddyflux","i10","57","2024-07-16",-0.000521458492677648
"eddyflux","i10","57","2024-07-29",0.0003009450419802
"eddyflux","i10","57","2024-09-20",0.000780556255382226
"eddyflux","i10","57","2024-10-07",-0.0014240084393372
"eddyflux","i10","57","2024-10-28",0.00321430345286226
"eddyflux","i10","60","2022-05-16",-0.000469092546500134
"eddyflux","i10","60","2022-06-08",0.0025254027546537
"eddyflux","i10","60","2022-06-16",-0.00171862702523336
"eddyflux","i10","60","2022-06-28",0.00194483175274564
"eddyflux","i10","60","2022-07-21",-0.000151154822394438
"eddyflux","i10","60","2022-08-01",7.51274364078979e-06
"eddyflux","i10","60","2022-08-31",0.00109512915737033
"eddyflux","i10","60","2022-10-21",0.00109188620507392
"eddyflux","i10","60","2023-05-08",-0.00350681388170817
"eddyflux","i10","60","2023-05-25",-0.00299888324552389
"eddyflux","i10","60","2023-06-20",-0.000799888349469687
"eddyflux","i10","60","2023-07-06",-0.00462776125890529
"eddyflux","i10","60","2023-07-17",0.00281455527900064
"eddyflux","i10","60","2023-08-15",0.00172744218488107
"eddyflux","i10","60","2023-08-30",-0.00324157000617674
"eddyflux","i10","60","2023-09-12",-0.00262181522065577
"eddyflux","i10","60","2023-10-02",-0.0023154071472691
"eddyflux","i10","60","2023-10-23",0.00632160345056231
"eddyflux","i10","60","2024-05-29",-0.00034473013707564
"eddyflux","i10","60","2024-06-10",0.000967093827444506
"eddyflux","i10","60","2024-06-27",0.00613152520725153
"eddyflux","i10","60","2024-07-16",0.00350243073563838
"eddyflux","i10","60","2024-07-29",-0.000352799727143839
"eddyflux","i10","60","2024-09-20",0.00035279972714383
"eddyflux","i10","60","2024-10-07",-0.000153515815540232
"eddyflux","i10","60","2024-10-28",-0.00101953484916047
"eddyflux","i02","603","2023-04-13",1.65705807348549e-05
"eddyflux","i02","606","2023-04-13",-0.00330521938211293
"eddyflux","i02","607","2023-04-13",-0.00129546352441782
"eddyflux","i10","61","2022-05-16",-0.0012377874487493
"eddyflux","i10","61","2022-06-08",-0.00120692876070486
"eddyflux","i10","61","2022-06-16",-0.00369856323457371
"eddyflux","i10","61","2022-06-28",-0.00139586936036847
"eddyflux","i10","61","2022-07-21",0.000418364914174567
"eddyflux","i10","61","2022-08-01",0.00243721321233981
"eddyflux","i10","61","2022-08-31",-0.000636530242881134
"eddyflux","i10","61","2022-09-21",-0.00233166150584181
"eddyflux","i10","61","2022-10-07",0.000651527833488715
"eddyflux","i10","61","2022-10-21",-0.00279997807689431
"eddyflux","i10","61","2023-05-08",0.00227411351810946
"eddyflux","i10","61","2023-05-25",0.00290798021317
"eddyflux","i10","61","2023-06-09",0.00280545110536648
"eddyflux","i10","61","2023-06-20",0.0040262709018203
"eddyflux","i10","61","2023-07-06",-0.000944314017338009
"eddyflux","i10","61","2023-07-17",-0.000380177081946288
"eddyflux","i10","61","2023-08-15",0.00162599401804275
"eddyflux","i10","61","2023-08-30",0.00441341233468771
"eddyflux","i10","61","2023-09-12",0.00561861334570526
"eddyflux","i10","61","2023-10-02",-0.00366267227645074
"eddyflux","i10","61","2023-10-23",-0.0106554428745453
"eddyflux","i10","61","2024-05-29",-0.000360976970267252
"eddyflux","i10","61","2024-06-10",0.000890661799575635
"eddyflux","i10","61","2024-06-27",-0.000485099624822779
"eddyflux","i10","61","2024-07-16",-0.00193604470011849
"eddyflux","i10","61","2024-07-29",0.00122504255732497
"eddyflux","i10","61","2024-09-20",0.00119069907911044
"eddyflux","i10","61","2024-10-07",-9.01963850922147e-05
"eddyflux","i10","61","2024-10-28",0.00223099140208332
"eddyflux","i10","64","2022-05-16",-0.000851081218208673
"eddyflux","i10","64","2022-06-08",-0.00216923973111791
"eddyflux","i10","64","2022-06-16",0.00219622568219236
"eddyflux","i10","64","2022-06-28",0.000618939623271524
"eddyflux","i10","64","2022-07-21",0.00651648516204638
"eddyflux","i10","64","2022-08-01",0.000154856573146886
"eddyflux","i10","64","2022-08-31",-0.00100981314775227
"eddyflux","i10","64","2022-09-21",-0.00175998621976215
"eddyflux","i10","64","2022-10-07",0.000512215265327535
"eddyflux","i10","64","2022-10-21",-0.00194368005294046
"eddyflux","i10","64","2023-05-08",-0.000857221171084254
"eddyflux","i10","64","2023-05-25",-0.00141185936712364
"eddyflux","i10","64","2023-06-09",0.00216799202405711
"eddyflux","i10","64","2023-06-20",-0.00267164175807316
"eddyflux","i10","64","2023-07-06",0.00558255826100332
"eddyflux","i10","64","2023-07-17",0.00360808504931595
"eddyflux","i10","64","2023-08-15",0.00301970317636518
"eddyflux","i10","64","2023-08-30",-0.00403991913599703
"eddyflux","i10","64","2023-09-12",-0.00157334471891847
"eddyflux","i10","64","2023-10-02",0.00250913583705931
"eddyflux","i10","64","2023-10-23",-0.00519031283588361
"eddyflux","i10","64","2024-05-29",0.000168551605865801
"eddyflux","i10","64","2024-06-10",0.00053483535927847
"eddyflux","i10","64","2024-06-27",0.00459620769809261
"eddyflux","i10","64","2024-07-16",-0.00272177522611722
"eddyflux","i10","64","2024-07-29",-0.00143391309416051
"eddyflux","i10","64","2024-09-20",0.00238659904372506
"eddyflux","i10","64","2024-10-07",-0.000848890904145488
"eddyflux","i10","64","2024-10-28",-0.00129722577019956
"eddyflux","i02","706","2023-04-13",0.00312435320594881
"eddyflux","i02","707","2023-04-13",0.00114305605095684
"eddyflux","i02","708","2023-04-13",0.00152407473460921
"eddyflux","v08","8","2022-05-16",-0.00109811284109624
"eddyflux","v08","8","2022-06-01",0.000734995944690196
"eddyflux","v08","8","2022-06-16",0.000388389672212325
"eddyflux","v08","8","2022-06-28",-0.00072725956303378
"eddyflux","v08","8","2022-07-14",0.000306755516375386
"eddyflux","v08","8","2022-08-03",0.00170353735785996
"eddyflux","v08","8","2022-09-19",0.0020002781272576
"eddyflux","v08","8","2022-10-03",3.26012907566473e-05
"eddyflux","v08","8","2022-10-21",0.00478677822268468
"eddyflux","v08","8","2023-05-08",-0.00039346417389088
"eddyflux","v08","8","2023-06-09",0.000611042295187717
"eddyflux","v08","8","2023-06-19",0.000599226329627441
"eddyflux","v08","8","2023-07-05",0.00230841534273544
"eddyflux","v08","8","2023-07-17",-0.00515526646237692
"eddyflux","v08","8","2023-08-04",0.00249918993359801
"eddyflux","v08","8","2023-08-15",1.44393732460611e-05
"eddyflux","v08","8","2023-08-30",0.000541998006014206
"eddyflux","v08","8","2023-09-12",0.00291163488679202
"eddyflux","v08","8","2023-10-09",0.00199307573357995
"eddyflux","i10","8","2023-10-23",-0.00708239725969469
"eddyflux","v08","8","2024-05-29",-0.000282105861596036
"eddyflux","v08","8","2024-06-10",-0.000756113453298391
"eddyflux","v08","8","2024-06-27",0.000470059955179579
"eddyflux","v08","8","2024-07-16",0.00169163144125031
"eddyflux","v08","8","2024-08-19",0.000294900179103862
"eddyflux","v08","8","2024-10-07",8.91953578132518e-05
"eddyflux","v08","8","2024-10-28",-0.000595193143003686
"eddyflux","i02","805","2023-04-13",-0.00655352135881955
"eddyflux","i02","809","2023-04-13",0.000381018683652343
"eddyflux","i10","w","2024-05-29",-0.00163749820820851
"eddyflux","v08","w","2024-05-29",-0.00433879335233178
"eddyflux","v08","w","2024-06-10",5.15647192839346e-05
"eddyflux","i10","w","2024-06-27",0.000429633013329927
"eddyflux","v08","w","2024-06-27",0.00858240230629833
"eddyflux","i10","w","2024-07-16",0.00379348753338711
"eddyflux","v08","w","2024-09-06",0.000558419227150613
"eddyflux","i10","w","2024-09-20",-0.000235543511943071
"eddyflux","i10","w","2024-10-07",3.42664463581069e-05
"eddyflux","v08","w","2024-10-07",-0.000107946875640242
"eddyflux","i10","w","2024-10-28",-8.28940243186802e-05
"eddyflux","v08","w","2024-10-28",-0.000288016335775259
"eddyfux","i10","36","2024-09-20",0.000156674589860767
"eddyfux","i10","w","2024-09-20",0.00404318886550553
"fert","i02","101","2022-06-07",-0.000220592409292098
"fert","i02","103","2022-06-07",0.000233787592113841
"fert","i02","104","2022-06-07",-0.00350583342386681
"fert","i02","105","2022-06-07",7.79291973712426e-05
"fert","i02","106","2022-06-07",-0.00251779611985061
"fert","i02","107","2022-06-07",0.00128552128173632
"fert","i02","109","2022-06-07",-0.000930026310112268
"fert","i02","112","2022-06-07",0.00046606760665488
"fert","i02","201","2022-06-07",-0.000932135213309816
"fert","i02","202","2022-06-07",0.00314962938210066
"fert","i02","203","2022-06-07",0.000632657906574112
"fert","i02","204","2022-06-07",-0.00361121989920208
"fert","i02","206","2022-06-07",0.00261562663532477
"fert","i02","207","2022-06-07",0.00457201181070094
"fert","i02","208","2022-06-07",0.000157481469105029
"fert","i02","210","2022-06-07",0.00310711737769909
"fert","i02","301","2022-06-07",-0.000944730887006855
"fert","i02","302","2022-06-07",0.00220339937378855
"fert","i02","305","2022-06-07",-0.00296342979655835
"fert","i02","306","2022-06-07",-0.00230957073573372
"fert","i02","307","2022-06-07",-0.000470619789041228
"fert","i02","308","2022-06-07",0.00186040505724168
"fert","i02","310","2022-06-07",-0.000383640339467894
"fert","i02","311","2022-06-07",0.000721116908720787
"fert","i02","312","2022-06-07",0.00232731616293348
"fert","i02","403","2022-06-07",0.00194705386277321
"fert","i02","404","2022-06-07",-0.000769610447632411
"fert","i02","405","2022-06-07",-0.000181407333343059
"fert","i02","406","2022-06-07",0.00141496375360922
"fert","i02","409","2022-06-07",-0.00104975764947586
"fert","i02","410","2022-06-07",-0.000463572752031531
"fert","i02","411","2022-06-07",-0.00241288947423206
"fert","i02","412","2022-06-07",0.000554232317642666
"ncas","i02","2101","2022-07-01",0.00235357497786709
"ncas","i02","2101","2023-04-14",-0.00466317783089772
"ncas","i02","2101","2023-04-26",0.00403576671650281
"ncas","i02","2101","2023-05-09",-0.00425073719026195
"ncas","i02","2101","2023-05-22",0.00182312304214426
"ncas","i02","2101","2023-06-05",0.00337577926679135
"ncas","i02","2101","2023-07-05",0.00575580980711223
"ncas","i02","2101","2023-07-20",-0.00650873862657137
"ncas","i02","2101","2023-08-02",-0.001585235903851
"ncas","i02","2101","2023-08-17",-0.00329433852328853
"ncas","i02","2101","2023-09-27",0.00296588476962182
"ncas","i02","2102","2022-07-01",0.00218182492505042
"ncas","i02","2102","2023-04-14",-0.00275203937561184
"ncas","i02","2102","2023-04-26",-0.00484825987603588
"ncas","i02","2102","2023-05-22",-0.000508344247335409
"ncas","i02","2102","2023-06-05",-0.00289315480831421
"ncas","i02","2102","2023-07-05",0.000124563596958896
"ncas","i02","2102","2023-07-20",0.00329433852328845
"ncas","i02","2102","2023-08-02",-0.00251496191885779
"ncas","i02","2102","2023-08-17",-0.00125498610410993
"ncas","i02","2102","2023-09-27",0.000494314128270191
"ncas","i02","2103","2022-07-01",0.00125024495016829
"ncas","i02","2103","2023-04-14",0.000483590500990721
"ncas","i02","2103","2023-04-26",-0.004638961091545
"ncas","i02","2103","2023-05-09",-0.00631605737960604
"ncas","i02","2103","2023-05-22",-0.00288661148339502
"ncas","i02","2103","2023-06-05",-0.00352581390087113
"ncas","i02","2103","2023-07-05",0.000932135213309697
"ncas","i02","2103","2023-07-20",0.000156873263013695
"ncas","i02","2103","2023-08-02",0.000378623469547878
"ncas","i02","2103","2023-08-17",-0.00186238000953182
"ncas","i02","2103","2023-09-27",0.00021959366987028
"ncas","i02","2103","2024-03-13",0.000872796703070334
"ncas","i02","2103","2024-03-19",-0.000624829150377205
"ncas","i02","2103","2024-04-04",-0.000330486007128952
"ncas","i02","2103","2024-04-09",0.00194534609965781
"ncas","i02","2103","2024-04-15",0.0006054037229376
"ncas","i02","2103","2024-04-22",0.000448809664072652
"ncas","i02","2103","2024-04-25",0.000334224027315451
"ncas","i02","2103","2024-05-01",0.000630671990345324
"ncas","i02","2103","2024-05-03",-0.000318802784008203
"ncas","i02","2103","2024-05-06",0.000854734421963538
"ncas","i02","2103","2024-05-09",0.000446361594764992
"ncas","i02","2103","2024-05-22",0.000701913515807388
"ncas","i02","2103","2024-05-23",0.0043605263659978
"ncas","i02","2103","2024-05-30",0.000137412060143683
"ncas","i02","2103","2024-05-31",-0.000853762229680437
"ncas","i02","2103","2024-06-04",0.00288254917775893
"ncas","i02","2103","2024-06-06",-2.84212353849936e-05
"ncas","i02","2103","2024-06-11",-0.000239259975129746
"ncas","i02","2103","2024-06-13",-0.00124453041917683
"ncas","i02","2103","2024-06-25",0.0015154351915951
"ncas","i02","2103","2024-06-26",0.00311249248533404
"ncas","i02","2103","2024-07-01",0.00167579870393321
"ncas","i02","2103","2024-07-03",0.000841908439775042
"ncas","i02","2103","2024-07-09",0.00253170867632742
"ncas","i02","2103","2024-07-11",0.00324728573045725
"ncas","i10","2103","2024-07-17",0.000115903828115885
"ncas","i02","2103","2024-07-19",0.00232968303184271
"ncas","i02","2103","2024-07-25",-0.000319025795296204
"ncas","i10","2103","2024-07-30",-0.00113825860788009
"ncas","i02","2103","2024-08-08",-0.00115519126944443
"ncas","i02","2103","2024-08-14",1.76399863571718e-05
"ncas","i02","2103","2024-08-20",8.81999317859411e-05
"ncas","i02","2103","2024-08-30",-0.00231965820597073
"ncas","i02","2103","2024-09-12",0.00584561739133594
"ncas","i02","2103","2024-09-24",-0.000132299897678943
"ncas","i02","2103","2024-10-08",0.00593840152913439
"ncas","i02","2103","2024-11-04",-0.000340061689186722
"ncas","i02","2104","2022-07-01",-0.00425395376500316
"ncas","i02","2104","2023-04-14",0.000840900920325763
"ncas","i02","2104","2023-04-26",0.00443507270184913
"ncas","i02","2104","2023-05-09",0.000631605737960555
"ncas","i02","2104","2023-05-22",-0.00364624608428847
"ncas","i02","2104","2023-06-05",-0.000787681828918001
"ncas","i02","2104","2023-07-05",-0.00264104977104438
"ncas","i02","2104","2023-07-20",-0.0014118593671237
"ncas","i02","2104","2023-08-02",-0.00159523266187621
"ncas","i02","2104","2023-08-17",-0.00220339937378857
"ncas","i02","2104","2023-09-27",0.00840334018059538
"ncas","i02","2104B","2022-07-01",-0.00515273063897888
"ncas","i02","2105","2023-04-14",0.000832142014564771
"ncas","i02","2105","2023-04-26",0.000923151754286098
"ncas","i02","2105","2023-05-09",0.00229422004330744
"ncas","i02","2105","2023-05-22",0.00470973452553919
"ncas","i02","2105","2023-06-05",-0.00465107365646828
"ncas","i02","2105","2023-07-04",-0.00201313545091022
"ncas","i02","2105","2023-07-20",-0.000338047406309822
"ncas","i02","2105","2023-08-02",0.00145993287612314
"ncas","i02","2105","2023-08-17",-0.00155473267874311
"ncas","i02","2105","2023-09-27",0.00570300035308072
"ncas","i02","2105","2024-03-13",0.000887822675877671
"ncas","i02","2105","2024-03-19",0.000897990248622064
"ncas","i02","2105","2024-04-04",-0.000771483374935889
"ncas","i02","2105","2024-04-09",-0.00121812672859399
"ncas","i02","2105","2024-04-15",0.00052649124963568
"ncas","i02","2105","2024-04-22",0.000172406149024698
"ncas","i02","2105","2024-04-25",0.000318180503512039
"ncas","i02","2105","2024-05-01",-0.0010936791541459
"ncas","i02","2105","2024-05-03",0.000277377428855121
"ncas","i02","2105","2024-05-06",-0.00184161105135167
"ncas","i02","2105","2024-05-09",0.00213634094753864
"ncas","i02","2105","2024-05-22",-0.000352799727143844
"ncas","i02","2105","2024-05-23",0.00173753865618339
"ncas","i02","2105","2024-05-30",0.00148345581424637
"ncas","i02","2105","2024-05-31",-0.000647514083088689
"ncas","i02","2105","2024-06-04",0.00429899764192552
"ncas","i02","2105","2024-06-06",-0.000129927938029629
"ncas","i02","2105","2024-06-11",-0.00370476747936414
"ncas","i02","2105","2024-06-13",-0.00451386128030469
"ncas","i02","2105","2024-06-25",-0.00502338702399124
"ncas","i02","2105","2024-06-26",0.00142883889493254
"ncas","i02","2105","2024-07-01",-0.00339569737375943
"ncas","i02","2105","2024-07-03",0.000785781210456732
"ncas","i02","2105","2024-07-09",-0.00144100886362884
"ncas","i02","2105","2024-07-11",0.00265892673517331
"ncas","i10","2105","2024-07-17",0.00145943250826785
"ncas","i02","2105","2024-07-19",0.00233629959920994
"ncas","i02","2105","2024-07-25",-0.00106721917461011
"ncas","i10","2105","2024-07-30",-0.0014719257817181
"ncas","i02","2105","2024-08-08",-0.00136885591343509
"ncas","i02","2105","2024-08-14",0.0017287186630048
"ncas","i02","2105","2024-08-20",0.00316042142026425
"ncas","i02","2105","2024-08-30",-0.000119667277966979
"ncas","i02","2105","2024-09-12",0.00347022003767732
"ncas","i02","2105","2024-09-24",0.00100899316386534
"ncas","i02","2105","2024-10-08",0.00389938311021744
"ncas","i02","2105","2024-11-04",-0.000230725399245661
"ncas","i02","2106","2022-07-01",-0.00369475793813012
"ncas","i02","2106","2023-04-14",-0.0017638442191587
"ncas","i02","2106","2023-04-26",0.00117776085866276
"ncas","i02","2106","2023-05-22",-0.00250252734841569
"ncas","i02","2106","2023-06-05",0.00105024243855729
"ncas","i02","2106","2023-07-04",0.00402627090182031
"ncas","i02","2106","2023-07-20",0.000865621182559768
"ncas","i02","2106","2023-08-02",-0.00251247200521381
"ncas","i02","2106","2023-08-17",5.98914318068996e-05
"ncas","i02","2106","2023-09-27",0.00148773922254277
"ncas","i02","2106","2024-05-01",-0.00110635441556451
"ncas","i02","2106","2024-05-22",0.00247474251821001
"ncas","i02","2106","2024-06-06",6.73192255691106e-05
"ncas","i02","2106","2024-07-03",-0.000168381687955021
"ncas","i10","2106","2024-07-17",-0.00244862033681631
"ncas","i02","2106","2024-08-08",-0.000501387556161197
"ncas","i02","2106","2024-08-14",-0.00312379901214474
"ncas","i02","2106","2024-08-20",-0.00240785813775668
"ncas","i02","2106","2024-08-30",0.00104827775012469
"ncas","i02","2106","2024-09-24",0.000185219856750504
"ncas","i02","2106","2024-10-08",0.00312661591308577
"ncas","i02","2106","2024-11-04",8.2594756611378e-05
"ncas","i02","2107","2022-07-01",-0.000776906000098197
"ncas","i02","2107","2023-04-14",-0.00184053309825258
"ncas","i02","2107","2023-04-26",0.00203521995122756
"ncas","i02","2107","2023-05-09",0.000710556455205638
"ncas","i02","2107","2023-05-22",-0.00121541536142954
"ncas","i02","2107","2023-06-05",0.0013503117067165
"ncas","i02","2107","2023-07-04",0.000826852944411604
"ncas","i02","2107","2023-07-20",0.00361987039979552
"ncas","i02","2107","2023-08-02",-0.00377091708987424
"ncas","i02","2107","2023-08-17",-0.000394753586225445
"ncas","i02","2107","2023-09-27",0.00173569575963332
"ncas","i02","2109","2022-07-01",-0.000747919149252651
"ncas","i02","2109","2023-04-14",-0.000183291686277509
"ncas","i02","2109","2023-04-26",-0.000646434650138153
"ncas","i02","2109","2023-05-09",-0.000277419332475204
"ncas","i02","2109","2023-05-22",-0.00204336759515921
"ncas","i02","2109","2023-06-05",-0.00119149834061035
"ncas","i02","2109","2023-07-04",-0.00015790143449025
"ncas","i02","2109","2023-07-20",0.00216043566361158
"ncas","i02","2109","2023-08-02",0.00834451655474231
"ncas","i02","2109","2023-08-16",0.00244625722276598
"ncas","i02","2109","2023-09-27",0.00671655237034246
"ncas","i02","2112","2022-07-01",0.00189311734773962
"ncas","i02","2112","2023-04-14",0.000173568312699524
"ncas","i02","2112","2023-04-26",0.00153528229407799
"ncas","i02","2112","2023-05-09",0.00244747223459732
"ncas","i02","2112","2023-05-22",0.00310953130317184
"ncas","i02","2112","2023-06-05",0.00143426105586513
"ncas","i02","2112","2023-07-04",0.00295982235811385
"ncas","i02","2112","2023-07-20",0.00309058636440276
"ncas","i02","2112","2023-08-02",0.00394753586225373
"ncas","i02","2112","2023-08-16",-0.00152891076422883
"ncas","i02","2112","2023-09-27",0.00597026877363773
"ncas","i02","2112","2024-03-13",0.000928486073470088
"ncas","i02","2201","2022-07-01",-0.00133037672190927
"ncas","i02","2201","2023-04-14",0.00010219469661773
"ncas","i02","2201","2023-04-25",0.000840130929520092
"ncas","i02","2201","2023-05-09",-0.0013104069835032
"ncas","i02","2201","2023-05-22",-0.00190509341826151
"ncas","i02","2201","2023-06-05",-0.00301949695971611
"ncas","i02","2201","2023-07-04",-0.00229436555797889
"ncas","i02","2201","2023-07-20",-0.000633682363763586
"ncas","i02","2201","2023-08-02",0.00417722470927952
"ncas","i02","2201","2023-08-16",0.00312435320594878
"ncas","i02","2201","2023-09-14",-0.00204456673555887
"ncas","i02","2201","2023-09-27",-0.00396730459344769
"ncas","i02","2202","2023-04-14",0.00184770852267355
"ncas","i02","2202","2023-04-25",0.000434246799934972
"ncas","i02","2202","2023-05-09",0.000631605737960523
"ncas","i02","2202","2023-05-22",-0.00134077969893261
"ncas","i02","2202","2023-06-05",0.00233280072587023
"ncas","i02","2202","2023-07-04",0.00263810999477713
"ncas","i02","2202","2023-07-20",-0.0020930960413277
"ncas","i02","2202","2023-08-02",0.00978741973975221
"ncas","i02","2202","2023-08-17",-0.00402648657949889
"ncas","i02","2202","2023-09-14",-0.000981336511907765
"ncas","i02","2202","2023-09-27",-1.02043871299219e-16
"ncas","i02","2202c","2022-07-01",0.00287753836856425
"ncas","i02","2203","2022-07-01",-0.00259074437175049
"ncas","i02","2203","2023-04-14",-0.000383444395469305
"ncas","i02","2203","2023-04-25",0.00397273685680429
"ncas","i02","2203","2023-05-22",0.00197619616532578
"ncas","i02","2203","2023-06-05",-0.00316056872537265
"ncas","i02","2203","2023-07-04",0.00365086291879645
"ncas","i02","2203","2023-07-20",0.00213166936561694
"ncas","i02","2203","2023-08-02",0.00425855576154075
"ncas","i02","2203","2023-08-17",-0.000835096410816887
"ncas","i02","2203","2023-09-14",0.00301716872464854
"ncas","i02","2203","2023-09-27",-0.00793460918689518
"ncas","i02","2203","2024-03-13",0.00315585118468471
"ncas","i02","2203","2024-04-04",0.000804910572271863
"ncas","i02","2203","2024-04-09",0.00342366073618722
"ncas","i02","2203","2024-04-15",-0.000415592085801808
"ncas","i02","2203","2024-04-22",-0.00261474848200781
"ncas","i02","2203","2024-04-25",7.46494547160895e-05
"ncas","i02","2203","2024-05-01",-0.000492235120684223
"ncas","i02","2203","2024-05-06",0.00259850603674561
"ncas","i02","2203","2024-05-23",0.000898608245469542
"ncas","i02","2203","2024-05-30",0.00115323992709523
"ncas","i02","2203","2024-05-31",0.000445807363758455
"ncas","i02","2203","2024-06-04",-0.000476268046714443
"ncas","i02","2203","2024-06-11",-0.0036141469754539
"ncas","i02","2203","2024-06-13",-0.000840581210480884
"ncas","i02","2203","2024-06-25",-0.00376052436432864
"ncas","i02","2203","2024-06-26",-0.0019790785642881
"ncas","i02","2203","2024-07-03",0.0118709090008284
"ncas","i02","2203","2024-07-09",-0.00502739611179968
"ncas","i02","2203","2024-07-11",-0.00267245793311457
"ncas","i10","2203","2024-07-17",-0.00155535475412694
"ncas","i02","2203","2024-07-19",0.001021546309417
"ncas","i02","2203","2024-07-25",-0.000247659157583079
"ncas","i10","2203","2024-07-30",-0.00188649929806771
"ncas","i02","2203","2024-08-08",0.00173130141001128
"ncas","i02","2203","2024-08-14",-0.000457888179142659
"ncas","i02","2203","2024-08-20",-0.000349679519399398
"ncas","i02","2203","2024-08-30",-0.00038600985907727
"ncas","i02","2203","2024-09-12",-0.00169702422604626
"ncas","i02","2203","2024-09-24",-0.000799267472912912
"ncas","i02","2203","2024-10-08",0.0016713151373278
"ncas","i02","2203","2024-11-04",0.00127071039638886
"ncas","i02","2204","2022-07-01",0.00205101342241219
"ncas","i02","2204","2023-04-14",0.00375775507559891
"ncas","i02","2204","2023-04-25",-0.000644758543992337
"ncas","i02","2204","2023-05-09",7.8950717245028e-05
"ncas","i02","2204","2023-05-22",0.00269704864558474
"ncas","i02","2204","2023-06-05",-0.00161162456619748
"ncas","i02","2204","2023-07-04",0.00295176150881419
"ncas","i02","2204","2023-07-20",-0.00394753586225378
"ncas","i02","2204","2023-08-02",0.00158832567887784
"ncas","i02","2204","2023-08-16",-0.00411500178344483
"ncas","i02","2204","2023-09-14",-0.00135877363187226
"ncas","i02","2204","2023-09-27",0.000991826148361857
"ncas","i02","2205","2022-07-01",0.00136304449037253
"ncas","i02","2205","2023-04-14",-0.000384668870626512
"ncas","i02","2205","2023-04-25",-0.00432615958823905
"ncas","i02","2205","2023-05-09",0.00094740860694084
"ncas","i02","2205","2023-05-22",0.00335693614112502
"ncas","i02","2205","2023-06-05",0.000729514302544509
"ncas","i02","2205","2023-06-21",-0.00112877454477599
"ncas","i02","2205","2023-07-03",-0.0012972212594426
"ncas","i02","2205","2023-07-19",-0.00364376203923051
"ncas","i02","2205","2023-08-01",0.00613751067424708
"ncas","i02","2205","2023-08-17",0.00205402873553941
"ncas","i02","2205","2023-09-13",0.00303923869748034
"ncas","i02","2205","2023-09-27",-0.0054038091738464
"ncas","i02","2205","2024-03-13",0.00235852820932069
"ncas","i02","2205","2024-03-19",0.00236070632621186
"ncas","i02","2205","2024-04-04",-0.000556494659889527
"ncas","i02","2205","2024-04-09",-0.0011907944928173
"ncas","i02","2205","2024-04-15",0.00092348685324653
"ncas","i02","2205","2024-04-22",-0.00128471369991916
"ncas","i02","2205","2024-04-25",0.000952038465252834
"ncas","i02","2205","2024-05-01",0.00072417877332529
"ncas","i02","2205","2024-05-03",0.00148821425064901
"ncas","i02","2205","2024-05-06",0.000578995723470723
"ncas","i02","2205","2024-05-09",0.00151461823797367
"ncas","i02","2205","2024-05-22",0.00381670066543339
"ncas","i02","2205","2024-05-23",0.00025903618554167
"ncas","i02","2205","2024-05-30",0.000276989876641522
"ncas","i02","2205","2024-05-31",0.000361451795965683
"ncas","i02","2205","2024-06-04",0.00439852557802956
"ncas","i02","2205","2024-06-06",0.0010583991814315
"ncas","i02","2205","2024-06-11",-0.000108607788902675
"ncas","i02","2205","2024-06-13",-0.00294345183268806
"ncas","i02","2205","2024-06-25",0.00129092627432176
"ncas","i02","2205","2024-06-26",8.25747716249372e-05
"ncas","i02","2205","2024-07-01",-0.00150591462077847
"ncas","i02","2205","2024-07-03",0.00369442359167268
"ncas","i02","2205","2024-07-09",-0.0017375386561834
"ncas","i02","2205","2024-07-11",-0.000351909867173515
"ncas","i10","2205","2024-07-17",0.00627075837363193
"ncas","i02","2205","2024-07-19",0.00491879209628011
"ncas","i02","2205","2024-07-25",0.000123750219527701
"ncas","i10","2205","2024-07-30",-0.00287833587746094
"ncas","i02","2205","2024-08-08",0.000864264721242816
"ncas","i02","2205","2024-08-14",-0.00465186958137253
"ncas","i02","2205","2024-08-20",0.00344598828533267
"ncas","i02","2205","2024-08-30",0.000999627131090784
"ncas","i02","2205","2024-09-12",-0.000163770359329111
"ncas","i02","2205","2024-09-24",0.00108047301272066
"ncas","i02","2205","2024-10-08",-0.00174181454210815
"ncas","i02","2205","2024-11-04",0.000496420032004492
"ncas","i02","2206","2022-07-01",-0.00204456673555881
"ncas","i02","2206","2023-04-14",0.00037720100788092
"ncas","i02","2206","2023-04-25",-0.00244876957824853
"ncas","i02","2206","2023-05-09",-0.002052718648372
"ncas","i02","2206","2023-05-22",-0.000579350996236446
"ncas","i02","2206","2023-06-05",-0.00340761122593141
