plot,date,year,co2.e.gmd,co2.e.gmhr,n2o.e.gmhr,ch4.e.gmhr,experiment,site
2410,2023-07-19,2023,0.27853702,0.011605709,0,0,ncas,x
2410,2023-08-01,2023,1.858887807,0.077453659,0,0,ncas,x
2410,2023-08-16,2023,2.38926194,0.099552581,0,0,ncas,x
2410,2023-09-13,2023,0.762617871,0.031775745,-1.07399e-4,6e-5,ncas,x
2410,2023-09-27,2023,0.888100606,0.037004192,-4.48e-5,0,ncas,x
2411,2022-05-18,2022,0.871222347,0.036300931,0,0,ncas,x
2411,2022-06-07,2022,0.949229577,0.039551232,0,0,ncas,x
2411,2022-07-01,2022,1.061406157,0.044225257,-1.44802e-4,0,ncas,x
2411,2022-07-15,2022,2.288018495,0.095334104,1.18312e-4,0,ncas,x
2411,2022-07-25,2022,1.292133404,0.053838892,1.35386e-4,0,ncas,x
2411,2022-08-09,2022,1.360638074,0.056693253,1.84186e-4,0,ncas,x
2411,2022-08-24,2022,0.830842671,0.034618445,0,0,ncas,x
2411,2022-09-07,2022,0.949522748,0.039563448,-1.69645e-4,0,ncas,x
2411,2022-09-22,2022,0.553774684,0.023073945,1.82714e-4,0,ncas,x
2411,2022-10-06,2022,0.337590003,0.01406625,-9.37e-5,0,ncas,x
2411,2022-10-19,2022,0,0,0,0,ncas,x
2411,2023-04-14,2023,0,0,-1.34262e-4,0,ncas,x
2411,2023-04-25,2023,0.244841772,0.010201741,0,0,ncas,x
2411,2023-05-22,2023,0.807258646,0.033635777,-1.16237e-4,0,ncas,x
2411,2023-06-05,2023,0,0,0,9.62e-5,ncas,x
2411,2023-06-21,2023,0.78054892,0.032522872,0,0,ncas,x
2411,2023-07-03,2023,0.962768886,0.04011537,-1.19833e-4,0,ncas,x
2411,2023-07-19,2023,1.860680608,0.077528359,0,0,ncas,x
2411,2023-08-01,2023,3.053776193,0.127240675,0,0,ncas,x
2411,2023-08-16,2023,2.560655018,0.106693959,0,0,ncas,x
2411,2023-09-13,2023,0.649138601,0.027047442,0,0,ncas,x
2411,2023-09-27,2023,0.25857998,0.010774166,0,0,ncas,x
2412,2022-05-18,2022,1.228704131,0.051196005,1.38695e-4,0,ncas,x
2412,2022-06-07,2022,1.327584252,0.05531601,0,0,ncas,x
2412,2022-07-01,2022,1.297100169,0.05404584,-1.38123e-4,0,ncas,x
2412,2022-07-15,2022,0,0,0,7.29e-5,ncas,x
2412,2022-07-25,2022,0.743522573,0.030980107,9.05e-5,0,ncas,x
2412,2022-08-09,2022,1.640699667,0.068362486,-2.7458e-4,0,ncas,x
2412,2022-08-24,2022,1.48976641,0.0620736,7.09e-5,0,ncas,x
2412,2022-09-07,2022,1.256924686,0.052371862,-1.11643e-4,5.51e-5,ncas,x
2412,2022-09-22,2022,0.211815991,0.008825666,-7.62e-5,0,ncas,x
2412,2022-10-06,2022,0.140854352,0.005868931,0,0,ncas,x
2412,2022-10-19,2022,0,0,0,0,ncas,x
2412,2023-04-14,2023,0.843853342,0.035160556,0,0,ncas,x
2412,2023-04-25,2023,0.992643123,0.04136013,1.62711e-4,-5.67e-5,ncas,x
2412,2023-05-09,2023,1.108885874,0.046203578,9.64e-5,0,ncas,x
2412,2023-05-22,2023,1.526651943,0.063610498,1.89363e-4,0,ncas,x
2412,2023-06-05,2023,0.848741389,0.035364225,1.82061e-4,0,ncas,x
2412,2023-06-21,2023,1.285835413,0.053576476,0,0,ncas,x
2412,2023-07-03,2023,0.15329046,0.006387103,0,0,ncas,x
2412,2023-07-19,2023,0.531496495,0.022145687,-1.40278e-4,-7.21e-5,ncas,x
2412,2023-08-01,2023,1.144333285,0.047680554,0,8.62e-5,ncas,x
2412,2023-08-16,2023,1.409573276,0.05873222,0,0,ncas,x
2412,2023-09-13,2023,0.915026275,0.038126095,0,0,ncas,x
2412,2023-09-27,2023,0.767304825,0.031971034,0,0,ncas,x
501,2023-09-26,2023,0.983270057,0.040969586,0,0,ncas,x
501,2023-10-18,2023,0,0,7.18e-5,0,ncas,x
502,2023-09-26,2023,0.760297419,0.031679059,0,7.39e-5,ncas,x
502,2023-10-18,2023,0.400645142,0.016693548,-8.84e-5,0,ncas,x
504,2023-04-13,2023,1.427457741,0.059477406,6.59e-5,0,ncas,x
504,2023-04-26,2023,0.468515664,0.019521486,-9.51e-5,0,ncas,x
504,2023-05-10,2023,1.555558883,0.064814953,1.66434e-4,0,ncas,x
504,2023-05-23,2023,-0.175322503,-0.007305104,-8.84e-5,0,ncas,x
504,2023-06-06,2023,0.848077034,0.035336543,-1.40559e-4,0,ncas,x
504,2023-07-05,2023,2.851174715,0.118798946,0,0,ncas,x
504,2023-07-20,2023,1.890514311,0.07877143,0,0,ncas,x
504,2023-08-02,2023,1.764055935,0.073502331,-1.08151e-4,0,ncas,x
504,2023-08-17,2023,1.161344837,0.048389368,0,0,ncas,x
504,2023-09-14,2023,1.008570136,0.042023756,0,0,ncas,x
504,2023-09-26,2023,0.832913207,0.034704717,1.24929e-4,-7.48e-5,ncas,x
504,2023-10-18,2023,0.553939821,0.023080826,8.66e-5,9.04e-5,ncas,x
506,2023-04-13,2023,3.561832818,0.148409701,0.002428991,0,ncas,x
506,2023-04-26,2023,0.807936185,0.033664008,1.60057e-4,0,ncas,x
506,2023-05-10,2023,-0.129114588,-0.005379775,-1.87155e-4,0,ncas,x
506,2023-05-23,2023,0,0,0,0,ncas,x
506,2023-06-06,2023,0.500368182,0.020848674,0,0,ncas,x
506,2023-07-05,2023,1.288388702,0.053682863,0,0,ncas,x
506,2023-07-20,2023,1.242317867,0.051763244,0,0,ncas,x
506,2023-08-02,2023,1.4257467,0.059406113,0,-5.76e-5,ncas,x
506,2023-08-17,2023,3.651599104,0.152149963,1.03841e-4,0,ncas,x
506,2023-09-14,2023,0.605234478,0.025218103,-1.18276e-4,0,ncas,x
506,2023-09-26,2023,0.743929798,0.030997075,0,0,ncas,x
506,2023-10-18,2023,0.658588537,0.027441189,0,0,ncas,x
508,2023-09-26,2023,1.094339375,0.045597474,0,0,ncas,x
508,2023-10-18,2023,0.926300191,0.038595841,-1.42469e-4,0,ncas,x
509,2023-04-13,2023,2.230667788,0.092944491,3.51145e-4,0,ncas,x
509,2023-04-26,2023,0.542109064,0.022587878,-7.75e-5,0,ncas,x
509,2023-05-10,2023,0.55501576,0.023125657,0,0,ncas,x
509,2023-05-23,2023,0.533672944,0.022236373,0,0,ncas,x
509,2023-06-06,2023,0.69448968,0.02893707,-1.40483e-4,0,ncas,x
509,2023-07-05,2023,2.488692858,0.103695536,2.13746e-4,0,ncas,x
509,2023-07-20,2023,1.06941916,0.044559132,0,0,ncas,x
509,2023-08-02,2023,1.263014176,0.052625591,0,0,ncas,x
509,2023-08-17,2023,1.579495078,0.065812295,-5.18e-5,0,ncas,x
509,2023-09-14,2023,1.086241625,0.045260068,-7.54e-5,0,ncas,x
509,2023-09-26,2023,0.33569913,0.013987464,0,0,ncas,x
509,2023-10-18,2023,0.786719284,0.03277997,0,0,ncas,x
601,2023-09-26,2023,1.638012973,0.068250541,0,0,ncas,x
601,2023-10-18,2023,1.48017298,0.061673874,1.3734e-4,0,ncas,x
602,2023-09-26,2023,0.366583707,0.015274321,0,0,ncas,x
602,2023-10-18,2023,2.325929967,0.096913749,2.29102e-4,0,ncas,x
603,2023-04-13,2023,4.526117246,0.188588219,0,0,ncas,x
603,2023-04-26,2023,0.317884375,0.013245182,0,0,ncas,x
603,2023-05-10,2023,1.700842067,0.070868419,2.30246e-4,0,ncas,x
603,2023-05-23,2023,2.237921831,0.093246743000000007,0,0,ncas,x
603,2023-06-06,2023,0.781439975,0.032559999,-7.61e-5,5.8e-5,ncas,x
603,2023-07-05,2023,1.589688909,0.066237038,1.46541e-4,0,ncas,x
603,2023-07-20,2023,1.32852468,0.055355195,6.48e-5,0,ncas,x
603,2023-08-02,2023,0.994764415,0.041448517,0,0,ncas,x
603,2023-08-17,2023,1.505745298,0.062739387,0,0,ncas,x
603,2023-09-14,2023,0.465778299,0.019407429,0,0,ncas,x
603,2023-09-26,2023,0.646331785,0.026930491,0,0,ncas,x
603,2023-10-18,2023,-0.399590462,-0.016649603,-2.30927e-4,0,ncas,x
604,2023-09-26,2023,0.38254033,0.01593918,0,0,ncas,x
604,2023-10-18,2023,1.578933398,0.065788892,0,0,ncas,x
606,2023-04-13,2023,0.999252804,0.041635533,4.5484e-4,0,ncas,x
606,2023-04-26,2023,0.922364599,0.038431858,0,0,ncas,x
606,2023-05-10,2023,2.658965367,0.110790224,0,-6.56e-5,ncas,x
606,2023-05-23,2023,1.548218179,0.064509091,-1.72354e-4,0,ncas,x
606,2023-06-06,2023,0.462995117,0.019291463,-7.4e-5,0,ncas,x
606,2023-07-05,2023,2.188227253,0.091176136,1.34559e-4,5.94e-5,ncas,x
606,2023-07-20,2023,3.139586772,0.130816115,0,0,ncas,x
606,2023-08-02,2023,2.013741656,0.083905902,0,0,ncas,x
606,2023-08-17,2023,1.408698926,0.058695789,0,0,ncas,x
606,2023-09-14,2023,0.795665922,0.033152747,0,-4.44e-5,ncas,x
606,2023-09-26,2023,0.902518976,0.037604957,0,0,ncas,x
606,2023-10-18,2023,-0.344323862,-0.014346828,-1.5636e-4,0,ncas,x
607,2023-04-13,2023,3.447154198,0.143631425,0.004327518,0,ncas,x
607,2023-04-26,2023,1.943286426,0.080970268,1.99792e-4,0,ncas,x
607,2023-05-10,2023,1.171565568,0.048815232,0,0,ncas,x
607,2023-05-23,2023,2.558917764,0.106621574,4.13163e-4,0,ncas,x
607,2023-06-06,2023,0.497481887,0.020728412,-2.26452e-4,7.73e-5,ncas,x
607,2023-07-05,2023,1.662467128,0.069269464,1.63141e-4,0,ncas,x
607,2023-07-20,2023,2.360576737,0.098357364,0,0,ncas,x
607,2023-08-02,2023,2.637924481,0.10991352,8.47e-5,0,ncas,x
607,2023-08-17,2023,1.805520359,0.075230015,-2.0341e-4,5.44e-5,ncas,x
607,2023-09-14,2023,2.062824735,0.085951031,0,0,ncas,x
607,2023-09-26,2023,1.477856237,0.061577343,-7.49e-5,0,ncas,x
607,2023-10-18,2023,0.611573732,0.025482239,0,0,ncas,x
702,2023-09-26,2023,-0.261570334,-0.010898764,0,0,ncas,x
702,2023-10-18,2023,0.82086036,0.034202515,7.74e-5,0,ncas,x
704,2023-09-26,2023,1.593943238,0.066414302,0,0,ncas,x
704,2023-10-18,2023,0.773070544,0.032211273,0,0,ncas,x
705,2023-09-26,2023,0.261457535,0.010894064,1.76543e-4,0,ncas,x
705,2023-10-18,2023,0,0,0,-5.37e-5,ncas,x
706,2023-04-13,2023,2.365539787,0.098564158,4.63389e-4,0,ncas,x
706,2023-04-26,2023,1.589541448,0.066230894,-7.33e-5,0,ncas,x
706,2023-05-10,2023,1.190340255,0.049597511,-1.55733e-4,0,ncas,x
706,2023-05-23,2023,0.654536409,0.02727235,2.70212e-4,0,ncas,x
706,2023-06-06,2023,0,0,0,0,ncas,x
706,2023-07-05,2023,1.430060942,0.059585873,1.47241e-4,-6.2e-5,ncas,x
706,2023-07-20,2023,1.632596702,0.068024863,-5.58e-5,0,ncas,x
706,2023-08-02,2023,1.404572257,0.058523844,0,0,ncas,x
706,2023-08-17,2023,1.001585571,0.041732732,-9.7e-5,-4.93e-5,ncas,x
706,2023-09-14,2023,1.972718288,0.082196595,9.24e-5,-7.42e-5,ncas,x
706,2023-09-26,2023,-0.520846451,-0.021701935,0,0,ncas,x
706,2023-10-18,2023,0.394334306,0.016430596,1.72296e-4,0,ncas,x
707,2023-04-13,2023,0.8865816,0.0369409,1.37813e-4,0,ncas,x
707,2023-04-26,2023,0.297348515,0.012389521,0,0,ncas,x
707,2023-05-10,2023,1.932622941,0.080525956,0,0,ncas,x
707,2023-05-23,2023,0.425119302,0.017713304,-1.97251e-4,0,ncas,x
707,2023-06-06,2023,0.368504523,0.015354355,-1.45428e-4,0,ncas,x
707,2023-07-05,2023,2.371148804,0.098797867,0,0,ncas,x
707,2023-07-20,2023,2.064542443,0.086022602,8.89e-5,0,ncas,x
707,2023-08-02,2023,1.730352635,0.072098026,6.99e-5,0,ncas,x
707,2023-08-17,2023,1.932142272,0.080505928,0,0,ncas,x
707,2023-09-14,2023,0.340370338,0.014182097,-1.32362e-4,8.1e-5,ncas,x
707,2023-09-26,2023,0,0,0,0,ncas,x
707,2023-10-18,2023,0.345489623,0.014395401,-6.75e-5,0,ncas,x
708,2023-04-13,2023,0.218891127,0.009120464,0,0,ncas,x
708,2023-04-26,2023,0.830797456,0.034616561,7.32e-5,0,ncas,x
708,2023-05-10,2023,2.263791351,0.09432464,2.96369e-4,-4.76e-5,ncas,x
708,2023-05-23,2023,0.186050492,0.007752104,-2.44367e-4,0,ncas,x
708,2023-06-06,2023,0.380768919,0.015865372,0,0,ncas,x
708,2023-07-05,2023,0.454319675,0.018929986,-1.1289e-4,0,ncas,x
708,2023-07-20,2023,1.512495995,0.063020666,0,0,ncas,x
708,2023-08-02,2023,1.388617545,0.057859064,-5.22e-5,0,ncas,x
708,2023-08-17,2023,0.741415574,0.030892316,0,0,ncas,x
708,2023-09-14,2023,1.255643435,0.052318476,8.72e-5,0,ncas,x
708,2023-09-26,2023,1.947767048,0.08115696,0,-6.79e-5,ncas,x
708,2023-10-18,2023,0.291076331,0.01212818,7.87e-5,0,ncas,x
801,2023-09-26,2023,-0.355369209,-0.01480705,8.63e-5,-5.08e-5,ncas,x
801,2023-10-20,2023,1.187080015,0.049461667,0,0,ncas,x
802,2023-09-26,2023,0,0,0,0,ncas,x
802,2023-10-20,2023,0.338137598,0.014089067,0,0,ncas,x
804,2023-09-26,2023,0.440793672,0.018366403,0,-6.26e-5,ncas,x
804,2023-10-20,2023,1.020349205,0.04251455,0,0,ncas,x
805,2023-04-13,2023,5.758677303,0.239944888,0.003303362,0,ncas,x
805,2023-04-26,2023,1.665162272,0.069381761,1.29096e-4,0,ncas,x
805,2023-05-10,2023,2.3701886,0.098757858,2.42383e-4,0,ncas,x
805,2023-05-23,2023,0.999743785,0.041655991,2.87591e-4,0,ncas,x
805,2023-06-06,2023,0.442372341,0.018432181,-2.21249e-4,0,ncas,x
805,2023-07-05,2023,0.965584048,0.040232669,0,0,ncas,x
805,2023-07-20,2023,1.42654639,0.059439433,0,0,ncas,x
805,2023-08-02,2023,0.961408151,0.040058673,0,9.31e-5,ncas,x
805,2023-08-17,2023,2.006689529,0.083612064,0,0,ncas,x
805,2023-09-14,2023,1.018663617,0.042444317,0,0,ncas,x
805,2023-09-26,2023,0.783564089,0.032648504,-1.48921e-4,-4.55e-5,ncas,x
805,2023-10-20,2023,0.856615305,0.035692304,0,0,ncas,x
807,2023-04-13,2023,-0.18696185,-0.007790077,4.06459e-4,0,ncas,x
807,2023-04-26,2023,0.372906988,0.015537791,1.14219e-4,0,ncas,x
807,2023-05-10,2023,1.846780811,0.0769492,1.89288e-4,0,ncas,x
807,2023-05-23,2023,0,0,-8.37e-5,0,ncas,x
807,2023-06-06,2023,2.332823053,0.097200961,7.8e-5,0,ncas,x
807,2023-07-05,2023,2.182287322,0.090928638,-1.46544e-4,0,ncas,x
807,2023-07-20,2023,0.82233906,0.034264128,0,0,ncas,x
807,2023-08-02,2023,0.804005154,0.033500215,8.84e-5,0,ncas,x
807,2023-08-17,2023,1.116577795,0.046524075,0,0,ncas,x
807,2023-09-14,2023,0,0,-3.28322e-4,9.14e-5,ncas,x
807,2023-09-26,2023,0.901997347,0.037583223,5.35e-5,0,ncas,x
807,2023-10-20,2023,0.512632618,0.021359692,0,0,ncas,x
809,2023-04-13,2023,6.172073902,0.257169746,0.002495507,0,ncas,x
809,2023-04-26,2023,0.392039117,0.016334963,6.54e-5,0,ncas,x
809,2023-05-10,2023,1.579591932,0.06581633,1.65875e-4,-7.41e-5,ncas,x
809,2023-05-23,2023,-0.190697143,-0.007945714,-3.84081e-4,0,ncas,x
809,2023-06-06,2023,0.745630353,0.031067931,0,0,ncas,x
809,2023-07-05,2023,0.765867314,0.031911138,-1.60175e-4,0,ncas,x
809,2023-07-20,2023,0.600601319,0.025025055,0,0,ncas,x
809,2023-08-02,2023,3.985600943,0.166066706,0,0,ncas,x
809,2023-08-17,2023,1.447112343,0.060296348,6.89e-5,0,ncas,x
809,2023-09-14,2023,0.613252809,0.0255522,0,0,ncas,x
809,2023-09-26,2023,0.825348024,0.034389501,0,0,ncas,x
809,2023-10-20,2023,3.477078208,0.144878259,1.06774e-4,0,ncas,x
2103,2024-03-13,2024,0,0,-1.4338945884497103e-4,3.546988460990569e-5,ncas,i02
2103,2024-03-19,2024,0,0,0,0,ncas,i02
2103,2024-04-04,2024,0.3749453540510754,0.015622723085461475,0,0,ncas,i02
2103,2024-04-09,2024,1.1234129931740442,0.046808874715585175,0,0,ncas,i02
2103,2024-04-15,2024,0.8499728784639748,0.035415536602665616,0,0,ncas,i02
2103,2024-04-22,2024,0.5785220500482176,0.02410508541867573,5.237157932235703e-5,0,ncas,i02
2103,2024-04-25,2024,0.32177187407294755,0.013407161419706149,6.296156031776045e-5,0,ncas,i02
2103,2024-05-01,2024,0.7764033790712409,0.03235014079463504,0,0,ncas,i02
2103,2024-05-03,2024,2.3303468576542423,0.09709778573559344,0,0,ncas,i02
2103,2024-05-06,2024,4.435056347882004,0.1847940144950835,1.488233973754182e-4,-5.1606126024536815e-5,ncas,i02
2103,2024-05-09,2024,1.9869860036544773,0.08279108348560323,1.0474340892084284e-4,0,ncas,i02
2103,2024-05-22,2024,1.3050013011752541,0.05437505421563559,2.5640503647551377e-4,0,ncas,i02
2103,2024-05-23,2024,2.5659847188786764,0.10691602995327817,4.818903329826251e-4,0,ncas,i02
2103,2024-05-30,2024,1.8274138852500426,0.07614224521875178,0,0,ncas,i02
2103,2024-05-31,2024,1.5898278947723095,0.06624282894884623,-4.531687800676053e-5,0,ncas,i02
2103,2024-06-04,2024,2.596311977548995,0.10817966573120813,2.905724732242901e-4,-5.293080862268005e-5,ncas,i02
2103,2024-06-06,2024,0.356286923846203,0.01484528849359179,0,0,ncas,i02
2103,2024-06-11,2024,2.0492710053990235,0.08538629189162598,0,0,ncas,i02
2103,2024-06-13,2024,3.764112680525576,0.15683802835523233,7.831446857874626e-5,0,ncas,i02
2103,2024-06-25,2024,5.693240415949798,0.23721835066457492,6.05899733608059e-4,0,ncas,i02
2103,2024-06-26,2024,5.791204567322992,0.24130019030512465,5.669370761337989e-4,0,ncas,i02
2103,2024-07-01,2024,0.7740419317584337,0.0322517471566014,9.960515547272166e-5,0,ncas,i02
2103,2024-07-03,2024,5.788025058567545,0.2411677107736477,2.2229409590130442e-4,0,ncas,i02
2103,2024-07-09,2024,2.2312622434054554,0.09296926014189398,0,0,ncas,i02
2103,2024-07-11,2024,3.677706865765296,0.15323778607355398,5.659089484190987e-4,0,ncas,i02
2103,2024-07-19,2024,3.353304778376403,0.13972103243235012,1.6449388725125756e-4,0,ncas,i02
2103,2024-07-25,2024,2.9289534716391157,0.12203972798496315,0,0,ncas,i02
2103,2024-08-08,2024,2.633346657833019,0.10972277740970914,0,0,ncas,i02
2103,2024-08-14,2024,6.851999011948558,0.28549995883118995,5.5393956740270805e-5,0,ncas,i02
2103,2024-08-20,2024,5.632036962572986,0.2346682067738744,0,1.0584641502310183e-4,ncas,i02
2103,2024-08-30,2024,2.390691920253906,0.09961216334391275,-2.1103090387981907e-4,7.155744708010886e-5,ncas,i02
2103,2024-09-12,2024,7.559189212868012,0.31496621720283385,7.530557510474292e-4,-5.365817865432185e-5,ncas,i02
2103,2024-09-24,2024,0,0,0,0,ncas,i02
2103,2024-10-08,2024,0.8092091125644749,0.03371704635685312,3.9076837683446483e-4,-3.3953384452163936e-5,ncas,i02
2103,2024-11-04,2024,0.421735432745745,0.017572309697739374,0,-4.8889097484808826e-5,ncas,i02
2105,2024-03-13,2024,0.6252187337112328,0.026050780571301366,-3.254049557074458e-4,0,ncas,i02
2105,2024-03-19,2024,0.6643046649717986,0.02767936104049161,-8.137147653253026e-5,3.307494506961312e-5,ncas,i02
2105,2024-04-04,2024,0.9056617790436403,0.03773590746015168,0,0,ncas,i02
2105,2024-04-09,2024,2.7214994053611927,0.11339580855671635,0,-4.536709632920429e-5,ncas,i02
2105,2024-04-15,2024,2.7436552644693326,0.11431896935288886,0,0,ncas,i02
2105,2024-04-22,2024,2.5373408761309486,0.1057225365054562,6.23113959239595e-5,0,ncas,i02
2105,2024-04-25,2024,2.965535601010699,0.12356398337544579,0,0,ncas,i02
2105,2024-05-01,2024,2.6755438462741736,0.11148099359475724,0,0,ncas,i02
2105,2024-05-03,2024,1.4249127685594205,0.059371365356642516,0,-5.5480741396739e-5,ncas,i02
2105,2024-05-06,2024,4.873582030469723,0.20306591793623843,-5.913371908489765e-5,0,ncas,i02
2105,2024-05-09,2024,6.970583752987737,0.29044098970782234,1.6878623622128313e-4,0,ncas,i02
2105,2024-05-22,2024,2.5428915493023703,0.10595381455426543,2.2858238757781526e-4,0,ncas,i02
2105,2024-05-23,2024,7.383501969970013,0.3076459154154172,0,0,ncas,i02
2105,2024-05-30,2024,7.0824389947612065,0.2951016247817169,1.2053681331950746e-4,-5.9944099180652935e-5,ncas,i02
2105,2024-05-31,2024,5.566283198839235,0.23192846661830147,-9.772649994993846e-5,3.810462303912723e-5,ncas,i02
2105,2024-06-04,2024,6.969360920907324,0.29039003837113847,0,0,ncas,i02
2105,2024-06-06,2024,3.009120650911137,0.12538002712129737,0,0,ncas,i02
2105,2024-06-11,2024,5.895677453893759,0.24565322724557329,-3.935849445324217e-4,0,ncas,i02
2105,2024-06-13,2024,7.48727512551588,0.31196979689649496,-1.142587488172128e-4,-4.1525599385493034e-5,ncas,i02
2105,2024-06-25,2024,10.227578099476899,0.4261490874782041,7.652297076069257e-5,0,ncas,i02
2105,2024-06-26,2024,10.541933877352271,0.439247244889678,-2.1260024262197112e-4,4.422239271126731e-5,ncas,i02
2105,2024-07-01,2024,6.551314653081644,0.27297144387840183,0,4.9345892571446166e-5,ncas,i02
2105,2024-07-03,2024,21.60936039951444,0.900390016646435,0,6.396661391469266e-5,ncas,i02
2105,2024-07-09,2024,14.664706574072383,0.6110294405863493,-2.9359471577089307e-4,0,ncas,i02
2105,2024-07-11,2024,13.2534625671632,0.5522276069651334,2.3673052440611995e-4,0,ncas,i02
2105,2024-07-19,2024,11.143816538120728,0.46432568908836364,2.88815408070714e-4,-6.941965048278644e-5,ncas,i02
2105,2024-07-25,2024,8.854016146709714,0.3689173394462381,-1.1604489003945315e-4,0,ncas,i02
2105,2024-08-08,2024,6.3601856112921205,0.26500773380383835,-7.99650014235219e-5,0,ncas,i02
2105,2024-08-14,2024,7.515994602184161,0.3131664417576734,2.3418246464986558e-4,0,ncas,i02
2105,2024-08-20,2024,9.073543121083869,0.3780642967118279,2.924430912778965e-4,4.087026270776111e-5,ncas,i02
2105,2024-08-30,2024,7.659560272789588,0.31914834469956616,0,0,ncas,i02
2105,2024-09-12,2024,10.161641539104027,0.42340173079600113,5.225062584297279e-4,0,ncas,i02
2105,2024-09-24,2024,5.8947565625473235,0.24561485677280515,1.1056770482590425e-4,0,ncas,i02
2105,2024-10-08,2024,3.946810296154308,0.1644504290064295,0,0,ncas,i02
2105,2024-11-04,2024,2.8744893818328174,0.11977039090970074,0,0,ncas,i02
2106,2024-05-01,2024,10.777923325943288,0.44908013858097034,1.4724592544135997e-4,-3.314113749863146e-5,ncas,i02
2106,2024-05-22,2024,5.682611970280672,0.23677549876169468,7.063202489314077e-4,-4.440622473756828e-5,ncas,i02
2106,2024-06-06,2024,5.624163294173688,0.23434013725723704,0,0,ncas,i02
2106,2024-07-03,2024,6.475276014903878,0.26980316728766157,6.0826892860115923e-005,0,ncas,i02
2106,2024-08-08,2024,5.046777155293777,0.21028238147057401,-6.440833666381873e-5,0,ncas,i02
2106,2024-08-14,2024,7.287028639582637,0.3036261933159432,-3.181751952794315e-4,0,ncas,i02
2106,2024-08-20,2024,6.974239109892433,0.29059329624551805,-3.000644852459537e-4,0,ncas,i02
2106,2024-08-30,2024,8.353437541718861,0.3480598975716192,1.6892395258535385e-4,-3.9674961312902735e-5,ncas,i02
2106,2024-09-24,2024,5.141621951699467,0.21423424798747778,1.543934887883309e-4,0,ncas,i02
2106,2024-10-08,2024,4.2666196559983245,0.1777758189999302,2.8836712369643524e-4,-4.0375355574094805e-5,ncas,i02
2106,2024-11-04,2024,4.21448202337927,0.17560341764080295,6.833725185755241e-5,-4.127502127373229e-5,ncas,i02
2112,2024-03-13,2024,3.0099090284021197,0.12541287618342165,1.3856277855664846e-4,0,ncas,i02
2203,2024-03-13,2024,0,0,0,0,ncas,i02
2203,2024-03-19,2024,-0.20864147369299027,-0.008693394737207929,5.752859642970027e-5,0,ncas,i02
2203,2024-04-04,2024,-0.10177353381373008,-0.00424056390890542,-4.053509540105963e-5,0,ncas,i02
2203,2024-04-09,2024,-0.3343096354913892,-0.01392956814547455,-1.7536738284413945e-4,0,ncas,i02
2203,2024-04-15,2024,0.12628124716306682,0.00526171863179445,-3.298623968860127e-5,-4.4747548213905577e-5,ncas,i02
2203,2024-04-22,2024,0.6050605958558858,0.025210858160661907,-9.486717763427733e-5,0,ncas,i02
2203,2024-04-25,2024,0.2066316352291801,0.008609651467882505,0,-2.755573192772868e-5,ncas,i02
2203,2024-05-01,2024,0.2033607014556251,0.008473362560651045,1.5024796646595482e-4,0,ncas,i02
2203,2024-05-03,2024,-0.265436750204148,-0.011059864591839498,0,4.3828056373434025e-5,ncas,i02
2203,2024-05-06,2024,0,0,2.1658367740432706e-4,0,ncas,i02
2203,2024-05-09,2024,-0.38138650470998947,-0.015891104362916228,0,0,ncas,i02
2203,2024-05-22,2024,-0.1648925430769304,-0.006870522628205433,0,3.6613382731095585e-5,ncas,i02
2203,2024-05-23,2024,1.0395946822646336,0.04331644509435974,1.86074476036207e-4,0,ncas,i02
2203,2024-05-30,2024,0.34553949460588007,0.014397478941911668,1.407157061543188e-4,0,ncas,i02
2203,2024-05-31,2024,0.4945579756412535,0.020606582318385563,9.508023833863146e-5,4.696254744981596e-5,ncas,i02
2203,2024-06-04,2024,0.7564730894695789,0.031519712061232455,-9.438721131853605e-5,0,ncas,i02
2203,2024-06-06,2024,-0.22727274314143026,-0.009469697630892927,-4.8786569831750304e-5,0,ncas,i02
2203,2024-06-11,2024,4.080288560185482,0.17001202334106175,-2.3730653600905646e-4,0,ncas,i02
2203,2024-06-13,2024,2.6933926921225293,0.1122246955051054,-1.339321722755792e-4,0,ncas,i02
2203,2024-06-25,2024,5.923616817225109,0.24681736738437954,-2.1479885701966225e-4,0,ncas,i02
2203,2024-06-26,2024,1.784117691081536,0.07433823712839732,-2.6996371684411235e-4,0,ncas,i02
2203,2024-07-01,2024,-0.31070712712995346,-0.012946130297081393,-2.2323558472850806e-4,0,ncas,i02
2203,2024-07-03,2024,9.358923495210256,0.3899551456337606,8.224253297603825e-4,0,ncas,i02
2203,2024-07-09,2024,4.778561033372284,0.19910670972384517,-1.5376597321648715e-4,0,ncas,i02
2203,2024-07-11,2024,4.130466614624008,0.17210277560933368,-2.124834566824074e-4,0,ncas,i02
2203,2024-07-19,2024,3.1782183481513435,0.13242576450630597,1.5201966885719804e-4,0,ncas,i02
2203,2024-07-25,2024,6.455752075520627,0.2689896698133594,0,0,ncas,i02
2203,2024-08-08,2024,6.801878715624679,0.2834116131510283,1.8976513934151255e-4,0,ncas,i02
2203,2024-08-14,2024,4.215773316387995,0.17565722151616647,-1.7115024078027683e-4,0,ncas,i02
2203,2024-08-20,2024,7.680515974117588,0.32002149892156617,-1.892333673712859e-4,0,ncas,i02
2203,2024-08-30,2024,3.198305953643188,0.13326274806846616,-4.908819590858305e-5,0,ncas,i02
